
test conditions 1, 2, 3
sim_time, real_time, base_link_1_px, base_link_1_py, base_link_1_pz, base_link_1_qw, base_link_1_qx, base_link_1_qy, base_link_1_qz, base_link_1_vx, base_link_1_vy, base_link_1_vz, base_link_1_wx, base_link_1_wy, base_link_1_wz, base_link_1_ax, base_link_1_ay, base_link_1_az, base_link_1_alphax, base_link_1_alphay, base_link_1_alphaz, 
198.821, , 255.359, 552.897, 1.27431, 0.999974, 4.05515e-06, 0.000105543, 0.00718078, , , , , , , , , , , , , 
199.321, , 255.561, 533.798, 1.27419, 0.999979, 3.8556e-06, 0.000106903, 0.00651887, , , , , , , , , , , , , 
199.821, , 255.764, 516.698, 1.27405, 0.999985, 3.54929e-06, 0.000108265, 0.00549508, , , , , , , , , , , , , 
200.321, , 255.935, 501.599, 1.27391, 0.999991, 3.20446e-06, 0.000109626, 0.00434859, , , , , , , , , , , , , 
200.821, , 256.062, 488.499, 1.2738, 0.999995, 2.84713e-06, 0.000110988, 0.00316919, , , , , , , , , , , , , 
201.321, , 256.148, 477.399, 1.2737, 0.999998, 2.48736e-06, 0.000112349, 0.00199081, , , , , , , , , , , , , 
201.821, , 256.199, 468.298, 1.27363, 1, 2.12911e-06, 0.00011371, 0.000826456, , , , , , , , , , , , , 
202.321, , 256.224, 461.198, 1.27358, 1, 1.77407e-06, 0.000115071, -0.000318748, , , , , , , , , , , , , 
202.821, , 256.232, 456.098, 1.27354, 0.999999, 1.42303e-06, 0.000116432, -0.00144262, , , , , , , , , , , , , 
203.321, , 256.231, 452.998, 1.27352, 0.999997, 1.07646e-06, 0.000117792, -0.00254411, , , , , , , , , , , , , 
203.821, , 256.23, 451.669, 1.27351, 0.999994, 7.64473e-07, 0.000119152, -0.00352939, , , , , , , , , , , , , 
204.321, , 256.23, 451.181, 1.24635, 0.999991, 5.669e-07, 0.000120457, -0.00415354, , , , , , , , , , , , , 
204.821, , 256.23, 451.001, 1.09164, 0.99999, 4.66308e-07, 0.000121763, -0.00447732, , , , , , , , , , , , , 
205.321, , 256.229, 450.935, 0.876653, 0.999989, 4.22553e-07, 0.000123103, -0.00462762, , , , , , , , , , , , , 
205.821, , 256.229, 450.911, 0.639522, 0.999989, 4.07786e-07, 0.000124454, -0.00469042, , , , , , , , , , , , , 
206.321, , 256.229, 450.902, 0.394252, 0.999989, 4.06785e-07, 0.00012581, -0.00471217, , , , , , , , , , , , , 
206.821, , 256.229, 450.899, 0.14599, 0.999989, 4.1203e-07, 0.000127168, -0.00471554, , , , , , , , , , , , , 
207.321, , 256.229, 450.898, 0.0249932, 0.999989, 1.82184e-07, 3.80402e-05, -0.00471397, , , , , , , , , , , , , 
207.821, , 256.229, 450.898, 0.0249952, 0.999989, -1.30962e-07, -2.77765e-05, -0.00471387, , , , , , , , , , , , , 
208.321, , 256.229, 450.898, 0.025, 0.999989, 1.30482e-11, 2.78357e-11, -0.00471376, , , , , , , , , , , , , 
208.821, , 256.229, 450.898, 0.0249932, 0.999989, 1.82172e-07, 3.80402e-05, -0.00471365, , , , , , , , , , , , , 
209.321, , 256.229, 450.898, 0.0249952, 0.999989, -1.30953e-07, -2.77765e-05, -0.00471355, , , , , , , , , , , , , 
209.821, , 256.229, 450.898, 0.025, 0.999989, 1.30482e-11, 2.78356e-11, -0.00471344, , , , , , , , , , , , , 
210.321, , 256.229, 450.898, 0.0249932, 0.999989, 1.8216e-07, 3.80402e-05, -0.00471333, , , , , , , , , , , , , 
210.821, , 256.229, 450.898, 0.0249952, 0.999989, -1.30944e-07, -2.77765e-05, -0.00471323, , , , , , , , , , , , , 
211.321, , 256.229, 450.898, 0.025, 0.999989, 1.30482e-11, 2.78355e-11, -0.00471312, , , , , , , , , , , , , 
211.821, , 256.229, 450.898, 0.0249932, 0.999989, 1.82148e-07, 3.80402e-05, -0.00471301, , , , , , , , , , , , , 
212.321, , 256.229, 450.898, 0.0249952, 0.999989, -1.30935e-07, -2.77765e-05, -0.0047129, , , , , , , , , , , , , 
212.821, , 256.229, 450.898, 0.025, 0.999989, 1.30482e-11, 2.78354e-11, -0.0047128, , , , , , , , , , , , , 
213.321, , 256.228, 450.898, 0.0985954, 0.999989, -1.24947e-07, -2.65157e-05, -0.00471286, , , , , , , , , , , , , 
213.821, , 256.228, 450.898, 0.283069, 0.999989, -1.18369e-07, -2.51206e-05, -0.00471289, , , , , , , , , , , , , 
214.321, , 256.228, 450.898, 0.508988, 0.999989, -1.11902e-07, -2.37485e-05, -0.00471291, , , , , , , , , , , , , 
214.821, , 256.228, 450.898, 0.750138, 0.999989, -1.05475e-07, -2.23849e-05, -0.00471291, , , , , , , , , , , , , 
215.321, , 256.228, 450.898, 0.996885, 0.999989, -9.90629e-08, -2.10244e-05, -0.00471291, , , , , , , , , , , , , 
215.821, , 256.228, 450.898, 1.16282, 0.999989, -9.30547e-08, -1.97496e-05, -0.00471291, , , , , , , , , , , , , 
216.321, , 256.228, 450.898, 1.22397, 0.999989, -8.68114e-08, -1.84249e-05, -0.00471291, , , , , , , , , , , , , 
216.821, , 256.228, 450.898, 1.24644, 0.999989, -8.04668e-08, -1.70787e-05, -0.00471291, , , , , , , , , , , , , 
217.321, , 256.228, 450.898, 1.2547, 0.999989, -7.4085e-08, -1.57246e-05, -0.00471291, , , , , , , , , , , , , 
217.821, , 256.228, 450.898, 1.25773, 0.999989, -6.76895e-08, -1.43676e-05, -0.00471291, , , , , , , , , , , , , 
218.321, , 256.228, 450.898, 1.25885, 0.999989, -6.1289e-08, -1.30095e-05, -0.00471291, , , , , , , , , , , , , 
218.821, , 256.228, 450.898, 1.25926, 0.999989, -5.48866e-08, -1.16511e-05, -0.00471291, , , , , , , , , , , , , 
219.321, , 256.228, 450.898, 1.25941, 0.999989, -4.84836e-08, -1.02925e-05, -0.00471291, , , , , , , , , , , , , 
219.821, , 256.228, 450.898, 1.25946, 0.999989, -4.20803e-08, -8.93381e-06, -0.00471291, , , , , , , , , , , , , 
220.321, , 256.228, 450.898, 1.25948, 0.999989, -3.56769e-08, -7.57513e-06, -0.00471291, , , , , , , , , , , , , 
220.821, , 256.228, 450.898, 1.25949, 0.999989, -2.92735e-08, -6.21645e-06, -0.00471291, , , , , , , , , , , , , 
221.321, , 256.228, 450.898, 1.25949, 0.999989, -2.28701e-08, -4.85777e-06, -0.00471291, , , , , , , , , , , , , 
221.821, , 256.228, 450.898, 1.25949, 0.999989, -1.64666e-08, -3.49908e-06, -0.00471291, , , , , , , , , , , , , 
222.321, , 256.228, 450.898, 1.2595, 0.999989, -1.00632e-08, -2.1404e-06, -0.00471291, , , , , , , , , , , , , 
222.821, , 256.228, 450.898, 1.2595, 0.999989, -3.65975e-09, -7.81711e-07, -0.00471291, , , , , , , , , , , , , 
223.321, , 256.228, 450.898, 1.2595, 0.999989, 2.74369e-09, 5.76975e-07, -0.00471291, , , , , , , , , , , , , 
223.821, , 256.228, 450.898, 1.2595, 0.999989, 9.14713e-09, 1.93566e-06, -0.00471291, , , , , , , , , , , , , 
224.321, , 256.228, 450.898, 1.2595, 0.999989, 1.55506e-08, 3.29435e-06, -0.00471291, , , , , , , , , , , , , 
224.821, , 256.228, 450.898, 1.2595, 0.999989, 2.1954e-08, 4.65303e-06, -0.00471291, , , , , , , , , , , , , 
225.321, , 256.228, 450.898, 1.2595, 0.999989, 2.83574e-08, 6.01172e-06, -0.00471291, , , , , , , , , , , , , 
225.821, , 256.228, 450.898, 1.2595, 0.999989, 3.47609e-08, 7.3704e-06, -0.00471291, , , , , , , , , , , , , 
226.321, , 257.029, 450.891, 1.25949, 0.999989, 4.11643e-08, 8.72908e-06, -0.00471291, , , , , , , , , , , , , 
226.821, , 259.819, 450.864, 1.25947, 0.999989, 4.75677e-08, 1.00878e-05, -0.00471291, , , , , , , , , , , , , 
227.321, , 264.609, 450.819, 1.25941, 0.999989, 5.3971e-08, 1.14464e-05, -0.00471291, , , , , , , , , , , , , 
227.821, , 271.398, 450.755, 1.2593, 0.999989, 6.03743e-08, 1.28051e-05, -0.00471291, , , , , , , , , , , , , 
228.321, , 280.188, 450.672, 1.25913, 0.999989, 6.67775e-08, 1.41637e-05, -0.00471291, , , , , , , , , , , , , 
228.821, , 290.978, 450.571, 1.25888, 0.999989, 7.31808e-08, 1.55224e-05, -0.00471291, , , , , , , , , , , , , 
229.321, , 303.767, 450.45, 1.25856, 0.999989, 7.9584e-08, 1.6881e-05, -0.00471291, , , , , , , , , , , , , 
229.821, , 318.556, 450.311, 1.25814, 0.999989, 8.59871e-08, 1.82396e-05, -0.00471291, , , , , , , , , , , , , 
230.321, , 335.346, 450.152, 1.25761, 0.999989, 9.23903e-08, 1.95983e-05, -0.00471291, , , , , , , , , , , , , 
230.821, , 354.135, 449.975, 1.25697, 0.999989, 9.87934e-08, 2.09569e-05, -0.00471291, , , , , , , , , , , , , 
231.321, , 374.924, 449.779, 1.2562, 0.999989, 1.05196e-07, 2.23155e-05, -0.00471291, , , , , , , , , , , , , 
231.821, , 397.713, 449.565, 1.2553, 0.999989, 1.116e-07, 2.36741e-05, -0.00471291, , , , , , , , , , , , , 
232.321, , 422.502, 449.331, 1.25424, 0.999989, 1.18003e-07, 2.50327e-05, -0.00471291, , , , , , , , , , , , , 
232.821, , 449.291, 449.078, 1.25303, 0.999989, 1.24406e-07, 2.63913e-05, -0.00471291, , , , , , , , , , , , , 
233.321, , 477.799, 448.95, 1.25165, 0.999989, 1.26082e-07, 2.77499e-05, -0.00477701, , , , , , , , , , , , , 
233.821, , 505.105, 450.443, 1.25015, 0.999986, 8.80809e-08, 2.91088e-05, -0.00535865, , , , , , , , , , , , , 
234.321, , 530.433, 453.958, 1.24864, 0.999981, 2.62748e-08, 3.04677e-05, -0.00622201, , , , , , , , , , , , , 
234.821, , 553.785, 459.497, 1.24715, 0.999974, -4.60993e-08, 3.18268e-05, -0.00718808, , , , , , , , , , , , , 
235.321, , 575.166, 467.065, 1.24571, 0.999966, -1.23911e-07, 3.31858e-05, -0.00819086, , , , , , , , , , , , , 
235.821, , 594.581, 476.666, 1.24433, 0.999958, -2.05163e-07, 3.45448e-05, -0.00920593, , , , , , , , , , , , , 
236.321, , 612.033, 488.302, 1.24302, 0.999948, -2.89068e-07, 3.59039e-05, -0.0102242, , , , , , , , , , , , , 
236.821, , 627.526, 501.98, 1.2418, 0.999937, -3.753e-07, 3.72629e-05, -0.0112421, , , , , , , , , , , , , 
237.321, , 641.064, 517.702, 1.24067, 0.999925, -4.63711e-07, 3.86219e-05, -0.0122582, , , , , , , , , , , , , 
237.821, , 652.652, 535.472, 1.23965, 0.999912, -5.54217e-07, 3.99809e-05, -0.0132719, , , , , , , , , , , , , 
238.321, , 662.294, 555.294, 1.23874, 0.999898, -6.46759e-07, 4.13399e-05, -0.0142827, , , , , , , , , , , , , 
238.821, , 669.994, 577.173, 1.23796, 0.999883, -7.41284e-07, 4.26989e-05, -0.0152903, , , , , , , , , , , , , 
239.321, , 675.756, 601.113, 1.23732, 0.999867, -8.37741e-07, 4.40579e-05, -0.0162945, , , , , , , , , , , , , 
239.821, , 679.572, 626.781, 1.23682, 0.999853, -9.17806e-07, 4.54168e-05, -0.0171441, , , , , , , , , , , , , 
240.321, , 681.345, 651.218, 1.23648, 0.999856, -8.70034e-07, 4.67753e-05, -0.016948, , , , , , , , , , , , , 
240.821, , 681.052, 673.723, 1.23632, 0.999869, -7.52011e-07, 4.81335e-05, -0.016205, , , , , , , , , , , , , 
241.321, , 678.695, 694.294, 1.23635, 0.999884, -6.06013e-07, 4.94916e-05, -0.015262, , , , , , , , , , , , , 
241.821, , 674.278, 712.927, 1.23659, 0.999899, -4.48139e-07, 5.08495e-05, -0.0142473, , , , , , , , , , , , , 
242.321, , 667.804, 729.617, 1.23705, 0.999913, -2.84543e-07, 5.22073e-05, -0.0132084, , , , , , , , , , , , , 
242.821, , 659.279, 744.361, 1.23774, 0.999926, -1.17603e-07, 5.35651e-05, -0.0121628, , , , , , , , , , , , , 
243.321, , 648.705, 757.155, 1.23866, 0.999938, 5.17328e-08, 5.49227e-05, -0.0111175, , , , , , , , , , , , , 
243.821, , 636.088, 767.993, 1.23982, 0.999949, 2.23056e-07, 5.62803e-05, -0.0100752, , , , , , , , , , , , , 
244.321, , 621.43, 776.872, 1.24125, 0.999959, 3.9616e-07, 5.76378e-05, -0.00903692, , , , , , , , , , , , , 
244.821, , 604.737, 783.788, 1.24294, 0.999968, 5.70914e-07, 5.89952e-05, -0.00800351, , , , , , , , , , , , , 
245.321, , 586.012, 788.735, 1.2449, 0.999976, 7.47211e-07, 6.03526e-05, -0.0069754, , , , , , , , , , , , , 
245.821, , 565.259, 791.712, 1.24715, 0.999982, 9.24885e-07, 6.17099e-05, -0.0059534, , , , , , , , , , , , , 
246.321, , 542.487, 793.081, 1.2497, 0.999987, 1.07971e-06, 6.30673e-05, -0.00508112, , , , , , , , , , , , , 
246.821, , 519.672, 792.989, 1.25248, 0.999991, 1.22539e-06, 6.44247e-05, -0.00427401, , , , , , , , , , , , , 
247.321, , 498.84, 790.88, 1.25527, 0.999994, 1.39449e-06, 6.57818e-05, -0.0033441, , , , , , , , , , , , , 
247.821, , 479.995, 786.758, 1.25793, 0.999997, 1.57306e-06, 6.71386e-05, -0.00237339, , , , , , , , , , , , , 
248.321, , 463.14, 780.627, 1.2604, 0.999999, 1.75574e-06, 6.84954e-05, -0.00139248, , , , , , , , , , , , , 
248.821, , 448.279, 772.489, 1.26265, 1, 1.94043e-06, 6.9852e-05, -0.000412919, , , , , , , , , , , , , 
249.321, , 435.417, 762.351, 1.26467, 1, 2.12627e-06, 7.12086e-05, 0.000560782, , , , , , , , , , , , , 
249.821, , 424.557, 750.214, 1.26643, 0.999999, 2.31286e-06, 7.25651e-05, 0.00152671, , , , , , , , , , , , , 
250.321, , 415.703, 736.083, 1.26794, 0.999997, 2.49995e-06, 7.39216e-05, 0.00248393, , , , , , , , , , , , , 
250.821, , 408.859, 719.963, 1.26916, 0.999994, 2.68739e-06, 7.52781e-05, 0.00343186, , , , , , , , , , , , , 
251.321, , 404.029, 701.856, 1.2701, 0.99999, 2.87501e-06, 7.66345e-05, 0.00437003, , , , , , , , , , , , , 
251.821, , 401.216, 681.767, 1.27074, 0.999986, 3.06268e-06, 7.79908e-05, 0.00529807, , , , , , , , , , , , , 
252.321, , 400.175, 659.696, 1.27107, 0.999981, 3.25027e-06, 7.93471e-05, 0.00621558, , , , , , , , , , , , , 
252.821, , 399.994, 635.636, 1.27116, 0.999975, 3.43761e-06, 8.07035e-05, 0.0071222, , , , , , , , , , , , , 
253.321, , 400.146, 611.381, 1.2711, 0.999973, 3.4728e-06, 8.20616e-05, 0.00732649, , , , , , , , , , , , , 
253.821, , 400.395, 589.123, 1.27097, 0.999978, 3.31462e-06, 8.34218e-05, 0.00666266, , , , , , , , , , , , , 
254.321, , 400.646, 568.865, 1.27082, 0.999984, 3.08295e-06, 8.47828e-05, 0.0056819, , , , , , , , , , , , , 
254.821, , 400.859, 550.607, 1.27068, 0.999989, 2.8234e-06, 8.61439e-05, 0.00459027, , , , , , , , , , , , , 
255.321, , 401.024, 534.348, 1.27056, 0.999994, 2.55333e-06, 8.75049e-05, 0.00346464, , , , , , , , , , , , , 
255.821, , 401.141, 520.089, 1.27045, 0.999997, 2.27943e-06, 8.88659e-05, 0.00233392, , , , , , , , , , , , , 
256.321, , 401.215, 507.83, 1.27037, 0.999999, 2.00433e-06, 9.02267e-05, 0.00120916, , , , , , , , , , , , , 
256.821, , 401.256, 497.571, 1.27031, 1, 1.72916e-06, 9.15874e-05, 9.48028e-05, , , , , , , , , , , , , 
257.321, , 401.272, 489.312, 1.27026, 0.999999, 1.45447e-06, 9.29479e-05, -0.0010072, , , , , , , , , , , , , 
257.821, , 401.271, 483.053, 1.27023, 0.999998, 1.18061e-06, 9.43083e-05, -0.00209581, , , , , , , , , , , , , 
258.321, , 401.262, 478.793, 1.26306, 0.999995, 9.07736e-07, 9.56381e-05, -0.00317035, , , , , , , , , , , , , 
258.821, , 401.255, 476.519, 1.13616, 0.999991, 6.38071e-07, 9.69299e-05, -0.00422305, , , , , , , , , , , , , 
259.321, , 401.252, 475.647, 0.931404, 0.999987, 4.27636e-07, 9.82645e-05, -0.00504264, , , , , , , , , , , , , 
259.821, , 401.251, 475.326, 0.69803, 0.999985, 3.10349e-07, 9.96145e-05, -0.0055069, , , , , , , , , , , , , 
260.321, , 401.251, 475.209, 0.454141, 0.999984, 2.56901e-07, 0.00010097, -0.00573169, , , , , , , , , , , , , 
260.821, , 401.25, 475.165, 0.206386, 0.999983, 2.38285e-07, 0.000102328, -0.00582779, , , , , , , , , , , , , 
261.321, , 401.25, 475.153, 0.025, 0.999983, -1.57994e-13, 9.39464e-13, -0.00585442, , , , , , , , , , , , , 
261.821, , 401.25, 475.153, 0.025, 0.999983, -1.57697e-13, 9.39343e-13, -0.00585442, , , , , , , , , , , , , 
