Format Version,1.23,Take Name,Take 2022-04-21 07.56.13 AM_014,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2022-04-21 12.49.50.635 DU.,Total Frames in Take,5062,Total Exported Frames,5062,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker
2722,90.733333,2772.883545,854.107788,-998.214661
2723,90.766667,2766.622314,854.673035,-1021.669250
2724,90.800000,2760.410889,855.441589,-1044.115845
2725,90.833333,2752.676758,856.053223,-1065.912109
2726,90.866667,2744.344482,856.946106,-1086.967285
2727,90.900000,2735.321045,857.815979,-1106.796021
2728,90.933333,2725.569336,858.783813,-1126.006836
2729,90.966667,2714.814941,859.540527,-1144.208496
2730,91.000000,2703.711426,860.617126,-1161.806885
2731,91.033333,2691.713623,861.400391,-1178.385742
2732,91.066667,2679.180420,862.748352,-1194.214478
2733,91.100000,2666.104736,864.058838,-1209.606934
2734,91.133333,2651.454346,864.806580,-1223.878540
2735,91.166667,2637.269531,866.218994,-1237.751831
2736,91.200000,2622.482178,867.406250,-1251.079102
2737,91.233333,2606.046143,867.906799,-1263.415894
2738,91.266667,2590.164551,869.082397,-1275.401123
2739,91.300000,2573.014648,870.189514,-1286.717773
2740,91.333333,2555.260010,870.772583,-1297.377197
2741,91.366667,2537.780518,871.855957,-1307.609009
2742,91.400000,2519.302002,873.020630,-1317.642334
2743,91.433333,2500.027100,873.792603,-1326.726685
2744,91.466667,2480.484619,874.694946,-1335.399170
2745,91.500000,2460.684570,875.954102,-1343.782959
2746,91.533333,2440.343262,876.819153,-1351.433350
2747,91.566667,2420.042969,878.288147,-1359.029053
2748,91.600000,2399.121826,879.331543,-1365.960205
2749,91.633333,2377.836670,880.556091,-1372.484253
2750,91.666667,2356.427490,881.901306,-1379.000732
2751,91.700000,2334.622803,882.912109,-1384.834473
2752,91.733333,2312.679443,884.340454,-1390.580688
2753,91.766667,2290.327393,885.435181,-1395.594727
2754,91.800000,2268.042480,886.870605,-1400.703735
2755,91.833333,2245.321533,887.973572,-1405.092896
2756,91.866667,2222.111572,889.145325,-1409.851929
2757,91.900000,2198.787598,890.227234,-1414.101563
2758,91.933333,2175.553955,891.662415,-1418.068115
2759,91.966667,2152.052002,892.808289,-1421.683350
2760,92.000000,2128.122803,893.919861,-1425.089355
2761,92.033333,2104.140381,894.937134,-1428.438843
2762,92.066667,2080.322266,895.911865,-1431.537964
2763,92.100000,2056.125244,896.946167,-1434.523438
2764,92.133333,2031.643433,897.605652,-1437.233765
2765,92.166667,2007.250122,898.568481,-1439.793091
2766,92.200000,1982.677856,899.401855,-1442.115845
2767,92.233333,1957.786743,900.085205,-1444.320679
2768,92.266667,1933.085815,900.954651,-1446.239014
2769,92.300000,1908.122803,901.812134,-1448.186646
2770,92.333333,1883.118896,902.477051,-1450.230347
2771,92.366667,1857.957031,903.220154,-1452.211548
2772,92.400000,1832.719971,903.899292,-1453.954102
2773,92.433333,1807.209106,904.262085,-1455.495850
2774,92.466667,1781.851196,904.704407,-1456.667847
2775,92.500000,1756.246826,905.358704,-1458.103760
2776,92.533333,1730.592041,905.831360,-1459.492676
2777,92.566667,1704.567505,906.303101,-1460.822388
2778,92.600000,1678.670776,906.641968,-1462.131836
2779,92.633333,1652.514282,907.164124,-1463.342163
2780,92.666667,1626.264038,907.642151,-1464.716187
2781,92.700000,1599.942505,908.014954,-1465.369141
2782,92.733333,1573.527832,908.460266,-1466.404053
2783,92.766667,1546.835449,908.896362,-1467.406128
2784,92.800000,1520.224854,909.466064,-1468.361938
2785,92.833333,1493.335693,909.958252,-1469.205688
2786,92.866667,1466.450684,910.626221,-1469.822754
2787,92.900000,1439.483765,911.387878,-1470.583862
2788,92.933333,1412.429810,912.047729,-1470.556030
2789,92.966667,1385.434692,912.811584,-1470.954346
2790,93.000000,1358.135254,913.463623,-1471.246460
2791,93.033333,1331.044434,914.115967,-1471.320923
2792,93.066667,1303.669312,914.645569,-1471.514526
2793,93.100000,1276.446289,915.103455,-1471.071411
2794,93.133333,1249.172241,915.572510,-1470.894531
2795,93.166667,1221.736694,915.836609,-1470.688721
2796,93.200000,1194.433594,916.114929,-1470.084106
2797,93.233333,1166.967407,916.242798,-1469.617554
2798,93.266667,1139.479370,916.231812,-1469.033936
2799,93.300000,1112.018677,916.452942,-1468.229126
2800,93.333333,1084.472046,916.555786,-1467.181641
2801,93.366667,1056.818726,916.655518,-1466.365723
2802,93.400000,1029.276123,916.774597,-1465.558228
2803,93.433333,1001.547241,916.904358,-1464.243408
2804,93.466667,973.813538,917.132080,-1463.155762
2805,93.500000,946.215088,917.186035,-1461.924561
2806,93.533333,918.352234,917.137085,-1460.526855
2807,93.566667,890.693298,917.338684,-1459.429199
2808,93.600000,862.804138,917.266235,-1458.100220
2809,93.633333,835.123962,917.070557,-1456.571655
2810,93.666667,807.156250,916.827942,-1455.109863
2811,93.700000,779.382751,916.525452,-1453.603638
2812,93.733333,751.412537,916.201843,-1452.129639
2813,93.766667,723.678894,915.863403,-1450.925903
2814,93.800000,695.911255,915.542908,-1449.655884
2815,93.833333,668.164917,915.101318,-1448.165161
2816,93.866667,640.343994,914.448059,-1446.859619
2817,93.900000,612.612793,913.702637,-1445.646484
2818,93.933333,584.813293,912.951477,-1444.236450
2819,93.966667,557.125916,912.079224,-1443.099121
2820,94.000000,529.506958,911.144043,-1441.975098
2821,94.033333,501.806732,910.085754,-1440.712158
2822,94.066667,474.323395,908.969055,-1439.600586
2823,94.100000,446.609192,907.970093,-1438.336792
2824,94.133333,419.062744,906.921875,-1437.181763
2825,94.166667,391.496735,905.875854,-1435.848877
2826,94.200000,364.201721,904.780273,-1434.486450
2827,94.233333,337.639648,903.708252,-1433.229004
2828,94.266667,310.917450,902.364502,-1431.909180
2829,94.300000,284.627960,901.044800,-1430.684937
2830,94.333333,258.723480,899.619446,-1429.350830
2831,94.366667,233.421967,898.150696,-1427.935791
2832,94.400000,208.475677,896.874146,-1426.601563
2833,94.433333,184.068756,895.384583,-1425.372192
2834,94.466667,160.482239,893.991516,-1424.186279
2835,94.500000,137.619110,892.638733,-1422.963013
2836,94.533333,115.249115,891.166748,-1421.751099
2837,94.566667,93.463005,889.741760,-1420.872559
2838,94.600000,72.106804,888.347656,-1419.819580
2839,94.633333,51.823841,886.819153,-1418.711060
2840,94.666667,31.801950,885.378113,-1418.005737
2841,94.700000,12.508715,883.911255,-1416.974609
2842,94.733333,-6.398895,882.199341,-1416.076416
2843,94.766667,-24.564411,880.791138,-1415.013184
2844,94.800000,-42.340809,879.174622,-1414.200684
2845,94.833333,-59.347511,877.680847,-1413.298096
2846,94.866667,-75.821869,876.242859,-1412.321533
2847,94.900000,-92.142731,874.702637,-1411.460938
2848,94.933333,-107.591644,873.244934,-1410.808716
2849,94.966667,-122.682899,871.688354,-1409.959595
2850,95.000000,-137.365585,870.265564,-1409.191406
2851,95.033333,-151.099060,868.604614,-1408.490967
2852,95.066667,-164.850571,867.430847,-1407.768921
2853,95.100000,-177.927811,866.061340,-1407.044556
2854,95.133333,-190.641510,864.791748,-1406.313232
2855,95.166667,-202.757416,863.674683,-1405.565063
2856,95.200000,-214.513672,862.682678,-1404.757202
2857,95.233333,-225.807175,861.464905,-1404.213745
2858,95.266667,-236.669937,860.633423,-1403.710449
2859,95.300000,-247.227020,859.493469,-1403.401489
2860,95.333333,-257.456909,858.481323,-1402.452271
2861,95.366667,-267.011688,857.681030,-1402.021118
2862,95.400000,-276.530731,857.003784,-1401.568115
2863,95.433333,-285.561707,856.327026,-1400.848267
2864,95.466667,-293.869263,855.812256,-1400.164063
2865,95.500000,-302.131104,855.436035,-1399.928345
2866,95.533333,-309.998260,855.237183,-1399.367188
2867,95.566667,-317.637146,854.799255,-1398.956909
2868,95.600000,-324.696228,854.507874,-1398.384155
2869,95.633333,-331.066742,854.145264,-1398.165039
2870,95.666667,-336.600861,853.851746,-1397.779785
2871,95.700000,-341.667969,853.737915,-1397.369873
2872,95.733333,-346.182129,853.611511,-1396.920166
2873,95.766667,-350.438324,853.722656,-1396.449585
2874,95.800000,-354.161407,853.836121,-1396.245361
2875,95.833333,-357.193726,854.128601,-1395.845215
2876,95.866667,-359.452545,854.434082,-1395.419678
2877,95.900000,-361.219635,854.619324,-1395.064087
2878,95.933333,-362.538666,854.938660,-1394.715820
2879,95.966667,-363.555511,855.282715,-1394.390991
2880,96.000000,-364.340393,855.596069,-1394.051147
2881,96.033333,-364.800262,855.975708,-1393.697021
2882,96.066667,-365.023071,856.328552,-1393.363281
2883,96.100000,-364.859772,856.725708,-1392.959961
2884,96.133333,-364.448761,856.970520,-1392.718872
2885,96.166667,-363.905426,857.080627,-1392.660645
2886,96.200000,-363.241699,857.118225,-1392.625244
2887,96.233333,-362.443329,856.936462,-1392.843506
2888,96.266667,-361.531403,856.778809,-1392.779785
2889,96.300000,-360.389679,856.649719,-1392.778076
2890,96.333333,-359.118042,856.494507,-1392.754150
2891,96.366667,-357.655701,856.439941,-1392.609375
2892,96.400000,-356.144012,856.228027,-1392.716675
2893,96.433333,-354.420929,855.854614,-1393.100586
2894,96.466667,-352.832336,855.435364,-1393.576294
2895,96.500000,-351.066956,854.974854,-1393.927734
2896,96.533333,-349.258545,854.465942,-1394.286255
2897,96.566667,-347.493500,853.859680,-1394.431641
2898,96.600000,-345.815277,853.399353,-1394.794434
2899,96.633333,-343.819153,852.854492,-1395.156982
2900,96.666667,-341.989746,852.238403,-1395.393311
2901,96.700000,-339.940277,851.698853,-1395.525635
2902,96.733333,-338.019196,851.006714,-1396.102295
2903,96.766667,-336.043762,850.414551,-1396.527222
2904,96.800000,-334.331024,849.813599,-1396.892944
2905,96.833333,-332.438385,849.203247,-1397.357910
2906,96.866667,-330.468048,848.502625,-1397.709717
2907,96.900000,-328.657867,847.607605,-1398.327393
2908,96.933333,-326.957977,846.805420,-1398.690186
2909,96.966667,-325.160156,845.940125,-1399.028442
2910,97.000000,-323.424957,844.966064,-1399.299561
2911,97.033333,-321.534882,844.136963,-1399.330078
2912,97.066667,-319.830627,843.114624,-1399.866821
2913,97.100000,-318.083374,842.042480,-1400.326660
2914,97.133333,-316.524353,841.068420,-1400.717896
2915,97.166667,-314.828461,839.943359,-1401.176758
2916,97.200000,-313.013275,838.846619,-1401.666138
2917,97.233333,-311.551056,837.789124,-1402.131226
2918,97.266667,-310.001648,836.526855,-1402.522339
2919,97.300000,-308.402893,834.897461,-1402.990601
2920,97.333333,-306.990845,833.076721,-1403.285889
2921,97.366667,-305.451019,830.749939,-1403.718506
2922,97.400000,-303.976318,827.852844,-1404.139038
2923,97.433333,-302.427643,824.474915,-1404.630859
2924,97.466667,-300.999939,820.334167,-1404.883667
2925,97.500000,-299.600677,815.420776,-1405.740356
2926,97.533333,-298.078400,809.950012,-1406.196899
2927,97.566667,-296.729950,803.462891,-1406.837646
2928,97.600000,-295.460785,796.155151,-1407.586670
2929,97.633333,-294.106964,787.599976,-1408.656860
2930,97.666667,-292.780548,778.354614,-1409.319824
2931,97.700000,-291.611176,767.924011,-1410.476074
2932,97.733333,-290.309021,756.376282,-1411.498535
2933,97.766667,-288.984283,743.898071,-1412.488525
2934,97.800000,-287.760620,730.665833,-1413.453125
2935,97.833333,-286.542755,716.785889,-1414.456543
2936,97.866667,-285.561127,701.884399,-1415.427490
2937,97.900000,-284.380371,686.594482,-1416.319946
2938,97.933333,-283.089691,670.657532,-1417.018921
2939,97.966667,-282.117798,654.048340,-1417.721802
2940,98.000000,-281.263336,637.247498,-1418.306763
2941,98.033333,-280.298340,620.014893,-1418.941772
2942,98.066667,-279.225189,602.588806,-1419.617432
2943,98.100000,-278.366913,584.671326,-1420.473145
2944,98.133333,-277.489105,566.691467,-1420.804932
2945,98.166667,-276.691376,548.473633,-1421.576538
2946,98.200000,-275.867767,530.022339,-1422.051636
2947,98.233333,-275.048950,511.594543,-1422.521362
2948,98.266667,-274.181763,492.967285,-1422.891479
2949,98.300000,-273.505981,474.351746,-1423.274292
2950,98.333333,-272.716156,455.786896,-1423.826904
2951,98.366667,-272.043365,437.201752,-1424.295166
2952,98.400000,-271.495941,418.648987,-1424.494263
2953,98.433333,-270.824493,400.063568,-1424.979736
2954,98.466667,-270.078857,381.557953,-1425.375610
2955,98.500000,-269.402100,362.913391,-1425.758545
2956,98.533333,-268.846771,344.279175,-1426.499634
2957,98.566667,-268.313446,325.746887,-1426.943970
2958,98.600000,-267.729034,307.398041,-1427.490723
2959,98.633333,-267.126465,289.025574,-1427.984131
2960,98.666667,-266.365479,270.466461,-1428.517334
2961,98.700000,-265.727997,252.139954,-1429.250732
2962,98.733333,-265.104889,233.963974,-1430.006592
2963,98.766667,-264.373596,215.997223,-1430.679932
2964,98.800000,-263.887390,197.868530,-1431.737305
2965,98.833333,-263.377167,180.141144,-1432.474487
2966,98.866667,-262.962341,162.889893,-1433.258301
2967,98.900000,-262.521393,146.122528,-1434.187378
2968,98.933333,-262.041504,129.892517,-1435.362305
2969,98.966667,-261.639587,114.751556,-1436.264038
2970,99.000000,-261.564331,100.141777,-1437.267700
2971,99.033333,-261.345551,86.798332,-1437.788818
2972,99.066667,-261.191254,74.379883,-1438.812866
2973,99.100000,-261.229919,63.212700,-1439.729980
2974,99.133333,-262.249207,61.426743,-1439.889648
2975,99.166667,-261.882141,64.289886,-1440.667236
2976,99.200000,-261.401794,65.689163,-1441.454712
2977,99.233333,-261.929504,63.889778,-1440.735962
2978,99.266667,-265.567902,60.162346,-1439.828491
2979,99.300000,-265.659851,60.118889,-1439.819824
2980,99.333333,-265.482269,60.101574,-1439.707031
2981,99.366667,-265.492584,60.109615,-1439.708496
2982,99.400000,-265.493530,60.095551,-1439.763794
2983,99.433333,-265.504333,60.125904,-1439.702637
2984,99.466667,-265.489136,60.079308,-1439.701416
2985,99.500000,-265.491547,60.099014,-1439.686401
2986,99.533333,-265.483521,60.104538,-1439.677612
2987,99.566667,-265.478516,60.053246,-1439.721313
2988,99.600000,-265.495667,60.109520,-1439.695679
2989,99.633333,-265.497162,60.086288,-1439.709839
2990,99.666667,-265.476074,60.083706,-1439.711304
2991,99.700000,-265.472198,60.105499,-1439.715942
2992,99.733333,-265.492279,60.096519,-1439.671265
2993,99.766667,-265.499878,60.103664,-1439.690796
2994,99.800000,-265.477905,60.052658,-1439.737427
2995,99.833333,-265.457886,60.081551,-1439.687378
2996,99.866667,-265.481781,60.031811,-1439.732056
2997,99.900000,-265.495789,60.099640,-1439.684082
2998,99.933333,-265.467865,60.077259,-1439.680420
2999,99.966667,-265.500977,60.071949,-1439.684692
3000,100.000000,-265.469727,60.074696,-1439.662231
3001,100.033333,-265.473694,60.077339,-1439.723755
3002,100.066667,-265.522430,60.083923,-1439.694458
3003,100.100000,-265.469421,60.070766,-1439.688477
3004,100.133333,-265.474762,60.072235,-1439.720947
3005,100.166667,-265.504883,60.079666,-1439.724121
3006,100.200000,-265.489227,60.015087,-1439.593384
3007,100.233333,-265.506439,60.068588,-1439.689697
3008,100.266667,-265.504883,60.092846,-1439.706909
3009,100.300000,-265.509155,60.063671,-1439.690430
3010,100.333333,-265.486420,60.084053,-1439.706909
3011,100.366667,-265.520203,60.073334,-1439.682007
3012,100.400000,-265.491638,60.065292,-1439.736694
3013,100.433333,-265.511963,60.089100,-1439.692383
3014,100.466667,-265.509216,60.081997,-1439.706421
3015,100.500000,-265.479065,60.092892,-1439.702759
3016,100.533333,-265.497498,60.082611,-1439.686768
3017,100.566667,-265.495667,60.063694,-1439.669312
3018,100.600000,-265.479401,60.067814,-1439.680542
3019,100.633333,-265.543762,60.080273,-1439.671265
3020,100.666667,-265.503754,60.073448,-1439.689209
3021,100.700000,-265.497284,60.084923,-1439.676025
3022,100.733333,-265.496094,60.075970,-1439.711792
3023,100.766667,-265.505127,60.001270,-1439.603638
3024,100.800000,-265.506622,60.079559,-1439.701416
3025,100.833333,-265.512268,60.088032,-1439.704834
3026,100.866667,-265.473816,60.036663,-1439.727417
3027,100.900000,-265.501495,60.096516,-1439.696167
3028,100.933333,-265.486481,60.024170,-1439.637573
3029,100.966667,-265.479889,60.068653,-1439.692505
3030,101.000000,-265.498596,60.092705,-1439.706055
3031,101.033333,-265.488892,60.096817,-1439.680664
3032,101.066667,-265.518768,60.089432,-1439.652222
3033,101.100000,-265.530182,60.076077,-1439.676514
3034,101.133333,-265.507568,60.101563,-1439.692139
3035,101.166667,-265.491669,60.059940,-1439.742310
3036,101.200000,-265.503021,60.095894,-1439.706177
3037,101.233333,-265.480927,60.064678,-1439.753296
3038,101.266667,-265.497223,60.110931,-1439.701538
3039,101.300000,-265.483673,60.090668,-1439.699829
3040,101.333333,-265.486053,60.070431,-1439.691162
3041,101.366667,-265.489655,60.088490,-1439.699219
3042,101.400000,-265.495941,60.088295,-1439.679321
3043,101.433333,-265.480072,60.096695,-1439.702759
3044,101.466667,-265.497192,60.105690,-1439.703613
3045,101.500000,-265.504059,60.072659,-1439.698730
3046,101.533333,-265.491943,60.086441,-1439.677612
3047,101.566667,-265.469910,60.088615,-1439.687500
3048,101.600000,-265.505859,60.102852,-1439.694092
3049,101.633333,-265.485077,60.078083,-1439.693970
3050,101.666667,-265.473145,60.094997,-1439.709595
3051,101.700000,-265.500183,60.099571,-1439.711792
3052,101.733333,-265.490845,60.048313,-1439.760132
3053,101.766667,-265.487701,60.049381,-1439.757813
3054,101.800000,-265.491455,60.087025,-1439.709839
3055,101.833333,-265.505249,60.075680,-1439.674438
3056,101.866667,-265.501770,60.089828,-1439.694336
3057,101.900000,-265.513458,60.094959,-1439.716919
3058,101.933333,-265.514954,60.105129,-1439.727905
3059,101.966667,-265.481934,60.079613,-1439.698608
3060,102.000000,-265.498413,60.099003,-1439.723999
3061,102.033333,-265.488586,60.088284,-1439.682251
3062,102.066667,-265.505646,60.081562,-1439.709839
3063,102.100000,-265.486725,60.084492,-1439.671997
3064,102.133333,-265.484192,60.047611,-1439.741089
3065,102.166667,-265.494415,60.094734,-1439.689819
3066,102.200000,-265.481171,60.080048,-1439.699829
3067,102.233333,-265.501923,60.074593,-1439.674561
3068,102.266667,-265.501404,60.069107,-1439.686768
3069,102.300000,-265.483124,60.076321,-1439.690430
3070,102.333333,-265.503357,60.090900,-1439.713867
3071,102.366667,-265.502258,60.066719,-1439.690552
3072,102.400000,-265.509796,60.088676,-1439.706055
3073,102.433333,-265.499176,60.039837,-1439.755737
3074,102.466667,-265.491455,60.086552,-1439.705811
3075,102.500000,-265.488007,60.074570,-1439.698364
3076,102.533333,-265.515137,60.077545,-1439.696411
3077,102.566667,-265.491974,60.085854,-1439.701904
3078,102.600000,-265.503662,60.088108,-1439.696777
3079,102.633333,-265.489410,60.084545,-1439.678833
3080,102.666667,-265.502106,60.078560,-1439.700684
3081,102.700000,-265.527069,60.093296,-1439.700073
3082,102.733333,-265.504242,60.106098,-1439.719238
3083,102.766667,-265.498444,60.096264,-1439.707520
3084,102.800000,-265.515625,60.085018,-1439.717285
3085,102.833333,-265.516388,60.096310,-1439.702026
3086,102.866667,-265.459259,60.092598,-1439.646240
3087,102.900000,-265.448090,60.091297,-1439.606812
3088,102.933333,-265.503357,60.089046,-1439.652344
3089,102.966667,-265.691559,60.128071,-1439.830688
3090,103.000000,-265.808990,60.114704,-1439.843262
3091,103.033333,-265.760590,60.130489,-1439.799683
3092,103.066667,-265.732391,60.139175,-1439.848633
3093,103.100000,-265.800995,60.148792,-1439.907471
3094,103.133333,-265.826752,60.195610,-1439.858643
3095,103.166667,-265.811340,60.367058,-1439.927124
3096,103.200000,-265.630768,61.124374,-1439.780762
3097,103.233333,-265.404510,62.916359,-1439.465942
3098,103.266667,-265.231903,65.963791,-1439.209717
3099,103.300000,-264.951141,70.914894,-1438.808838
3100,103.333333,-264.276031,77.649651,-1438.535156
3101,103.366667,-263.406189,87.181755,-1437.927002
3102,103.400000,-262.327423,99.666908,-1437.259644
3103,103.433333,-260.905975,115.554611,-1436.266846
3104,103.466667,-259.555328,133.913422,-1435.475830
3105,103.500000,-258.326172,154.651321,-1434.705078
3106,103.533333,-257.037964,177.245102,-1434.128906
3107,103.566667,-255.745117,201.454788,-1433.286621
3108,103.600000,-254.411575,226.533142,-1432.484497
3109,103.633333,-253.117233,252.442245,-1431.897339
3110,103.666667,-252.131973,279.030090,-1431.053955
3111,103.700000,-251.432236,306.038391,-1430.808716
3112,103.733333,-250.846420,333.178467,-1430.339966
3113,103.766667,-250.131287,360.639343,-1429.653931
3114,103.800000,-249.555145,388.207611,-1429.200195
3115,103.833333,-249.029495,415.553162,-1428.806519
3116,103.866667,-248.565979,442.885132,-1428.464966
3117,103.900000,-248.150391,469.708008,-1428.182007
3118,103.933333,-247.607422,495.951111,-1427.883911
3119,103.966667,-247.060760,521.588867,-1427.455322
3120,104.000000,-246.363052,546.915771,-1427.206299
3121,104.033333,-245.788116,571.133301,-1426.873657
3122,104.066667,-245.082031,594.613586,-1426.679932
3123,104.100000,-244.479843,617.042664,-1426.431519
3124,104.133333,-243.870239,638.633972,-1426.629150
3125,104.166667,-243.128510,659.008606,-1426.594116
3126,104.200000,-242.487274,678.345825,-1426.738281
3127,104.233333,-241.591995,696.569580,-1426.870850
3128,104.266667,-240.743027,713.472290,-1427.172974
3129,104.300000,-239.819321,729.377258,-1427.812256
3130,104.333333,-238.904037,744.246460,-1428.363403
3131,104.366667,-237.964432,757.809814,-1428.963257
3132,104.400000,-236.777039,770.298462,-1430.012329
3133,104.433333,-235.910782,781.665222,-1430.585083
3134,104.466667,-234.824081,792.053284,-1431.411987
3135,104.500000,-233.537216,801.318970,-1432.378784
3136,104.533333,-232.268921,809.685303,-1433.163330
3137,104.566667,-231.109299,817.223999,-1434.384277
3138,104.600000,-230.051666,823.768982,-1435.481567
3139,104.633333,-228.731491,829.526794,-1436.221680
3140,104.666667,-227.496170,834.764343,-1436.880005
3141,104.700000,-226.376587,839.174133,-1437.824341
3142,104.733333,-224.897690,843.054138,-1438.397583
3143,104.766667,-223.649490,846.474182,-1439.202759
3144,104.800000,-222.479095,849.112549,-1440.017822
3145,104.833333,-221.023148,851.716370,-1440.755859
3146,104.866667,-219.704681,853.689514,-1441.225586
3147,104.900000,-218.416763,855.329346,-1441.805176
3148,104.933333,-217.033279,856.587463,-1442.168091
3149,104.966667,-215.845520,857.675293,-1442.606689
3150,105.000000,-214.393433,858.697510,-1443.102417
3151,105.033333,-213.097336,859.516968,-1443.550537
3152,105.066667,-211.757065,860.148560,-1443.979980
3153,105.100000,-210.433472,860.810791,-1444.357300
3154,105.133333,-209.135223,861.441284,-1444.539307
3155,105.166667,-207.981415,861.997131,-1444.704346
3156,105.200000,-206.836472,862.563843,-1444.792969
3157,105.233333,-205.595795,863.211243,-1444.892822
3158,105.266667,-204.495941,863.908569,-1444.979126
3159,105.300000,-203.295181,864.576965,-1444.759277
3160,105.333333,-202.317795,865.266785,-1444.637573
3161,105.366667,-201.402405,865.922302,-1444.597900
3162,105.400000,-200.613602,866.621582,-1444.582886
3163,105.433333,-199.703598,867.534241,-1444.542725
3164,105.466667,-198.982971,868.253967,-1444.364380
3165,105.500000,-198.276932,868.926697,-1444.219116
3166,105.533333,-197.622025,869.616394,-1444.070557
3167,105.566667,-197.074829,870.349976,-1444.037842
3168,105.600000,-196.597580,871.069214,-1443.973877
3169,105.633333,-196.063370,871.842346,-1443.917847
3170,105.666667,-195.690887,872.518616,-1443.840088
3171,105.700000,-195.255051,873.134521,-1443.700806
3172,105.733333,-194.834915,873.803650,-1443.580688
3173,105.766667,-194.592896,874.351074,-1443.410156
3174,105.800000,-194.479492,874.923035,-1443.366943
3175,105.833333,-194.367401,875.482300,-1443.219727
3176,105.866667,-194.259781,876.098938,-1442.990479
3177,105.900000,-194.231567,876.796753,-1442.756714
3178,105.933333,-194.152008,877.343201,-1442.420288
3179,105.966667,-194.189423,877.820679,-1442.322876
3180,106.000000,-194.205154,878.275940,-1442.203003
3181,106.033333,-194.194611,878.639893,-1442.061523
3182,106.066667,-194.171097,878.952332,-1442.030518
3183,106.100000,-194.205750,879.216187,-1441.907349
3184,106.133333,-194.250427,879.406555,-1441.751221
3185,106.166667,-194.298416,879.534180,-1441.576538
3186,106.200000,-194.359360,879.665283,-1441.407715
3187,106.233333,-194.384781,879.739136,-1441.214111
3188,106.266667,-194.475647,879.755920,-1441.062134
3189,106.300000,-194.466492,879.732544,-1440.978516
3190,106.333333,-194.525177,879.599243,-1440.904663
3191,106.366667,-194.573242,879.337158,-1440.898926
3192,106.400000,-194.707275,878.937317,-1440.860352
3193,106.433333,-194.834274,878.427612,-1440.849731
3194,106.466667,-194.937607,877.915527,-1440.887329
3195,106.500000,-195.164566,877.310181,-1440.939453
3196,106.533333,-195.450928,876.541626,-1440.891479
3197,106.566667,-195.673080,875.855713,-1440.995117
3198,106.600000,-195.977692,875.135315,-1441.038940
3199,106.633333,-196.252472,874.318542,-1441.073242
3200,106.666667,-196.586792,873.472351,-1441.134644
3201,106.700000,-196.869873,872.625061,-1441.279297
3202,106.733333,-197.272125,871.731384,-1441.683472
3203,106.766667,-197.752945,870.767700,-1441.784180
3204,106.800000,-198.167862,869.872864,-1441.964233
3205,106.833333,-198.656952,869.003845,-1441.891968
3206,106.866667,-199.158936,868.091309,-1441.779907
3207,106.900000,-199.663376,867.194702,-1441.635010
3208,106.933333,-200.236130,866.150208,-1441.619019
3209,106.966667,-200.640015,865.161743,-1441.623291
3210,107.000000,-201.047577,864.218384,-1441.628296
3211,107.033333,-201.557648,863.208618,-1441.525391
3212,107.066667,-201.963287,862.241089,-1441.401245
3213,107.100000,-202.370941,861.177002,-1441.226196
3214,107.133333,-202.917175,860.104980,-1441.106567
3215,107.166667,-203.434723,859.220947,-1441.030518
3216,107.200000,-203.830368,858.352234,-1440.966064
3217,107.233333,-204.243164,857.501221,-1440.935669
3218,107.266667,-204.575623,856.700928,-1440.824585
3219,107.300000,-204.805084,856.085083,-1440.788696
3220,107.333333,-205.121201,855.520447,-1440.736084
3221,107.366667,-205.485611,855.072510,-1440.681274
3222,107.400000,-205.803314,854.834595,-1440.475464
3223,107.433333,-206.136429,854.590332,-1440.192871
3224,107.466667,-206.443436,854.354492,-1439.746460
3225,107.500000,-206.788116,854.361206,-1439.318848
3226,107.533333,-207.155380,854.487549,-1438.771606
3227,107.566667,-207.408051,854.578186,-1437.977173
3228,107.600000,-207.644379,854.478516,-1437.241943
3229,107.633333,-207.908936,854.281860,-1436.696533
3230,107.666667,-208.129913,854.097351,-1435.885986
3231,107.700000,-208.342499,853.810303,-1435.124390
3232,107.733333,-208.539261,853.430420,-1434.437988
3233,107.766667,-208.658661,853.076660,-1433.787231
3234,107.800000,-208.743866,852.681091,-1432.745972
3235,107.833333,-208.818787,852.033691,-1432.013428
3236,107.866667,-208.862930,851.433411,-1431.111572
3237,107.900000,-208.931915,850.993469,-1430.513672
3238,107.933333,-209.034790,850.508545,-1429.965698
3239,107.966667,-209.033646,849.955322,-1429.267700
3240,108.000000,-209.086426,849.419434,-1428.568604
3241,108.033333,-209.295654,848.959229,-1427.901978
3242,108.066667,-209.476746,848.486572,-1427.017334
3243,108.100000,-209.685684,848.069519,-1426.098999
3244,108.133333,-209.954651,847.635376,-1425.015137
3245,108.166667,-210.285355,847.311096,-1423.940186
3246,108.200000,-210.625000,847.052246,-1422.770874
3247,108.233333,-211.122665,846.662781,-1421.317139
3248,108.266667,-211.569611,846.322998,-1420.091064
3249,108.300000,-212.058365,845.946716,-1418.771973
3250,108.333333,-212.632446,845.751404,-1417.222046
3251,108.366667,-213.402176,845.446899,-1415.604126
3252,108.400000,-214.086014,845.219849,-1414.001587
3253,108.433333,-214.833405,845.195496,-1412.346802
3254,108.466667,-215.746063,845.167908,-1410.535034
