Format Version,1.23,Take Name,Take 2022-04-21 07.56.13 AM_007,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2022-04-21 12.33.40.997 DU.,Total Frames in Take,4853,Total Exported Frames,4853,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1258,Unlabeled 1258,Unlabeled 1258
,ID,"C47B0","C47B0","C47B0"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
2577,85.900000,2387.711914,802.479431,-406.691589
2578,85.933333,2387.455078,803.346680,-420.020325
2579,85.966667,2387.190674,804.001282,-434.234528
2580,86.000000,2386.715088,804.831238,-447.586548
2581,86.033333,2386.274658,805.701111,-460.875916
2582,86.066667,2385.705811,806.391541,-474.012543
2583,86.100000,2384.768799,807.096069,-486.929657
2584,86.133333,2383.632813,807.822571,-499.770874
2585,86.166667,2382.221436,808.587219,-511.827057
2586,86.200000,2380.679688,809.477356,-523.925171
2587,86.233333,2378.935791,810.112061,-535.086670
2588,86.266667,2376.480713,810.710632,-546.398682
2589,86.300000,2374.040771,811.691040,-557.144592
2590,86.333333,2371.128906,812.563293,-567.581482
2591,86.366667,2367.776367,813.283813,-577.276489
2592,86.400000,2364.182129,814.016479,-586.513611
2593,86.433333,2359.946289,814.834961,-595.895020
2594,86.466667,2355.705566,815.461548,-604.461487
2595,86.500000,2351.024414,816.430481,-612.765991
2596,86.533333,2346.227051,817.017029,-620.419189
2597,86.566667,2340.756104,817.891296,-627.999084
2598,86.600000,2335.197266,818.687683,-634.886963
2599,86.633333,2329.157471,819.509705,-641.592468
2600,86.666667,2323.338623,820.206726,-647.964111
2601,86.700000,2316.542969,821.080811,-653.965820
2602,86.733333,2309.830566,821.732544,-659.649902
2603,86.766667,2302.695068,822.482910,-664.958496
2604,86.800000,2295.437256,823.222656,-669.906616
2605,86.833333,2288.155518,824.115295,-674.315918
2606,86.866667,2280.341064,824.836426,-678.957397
2607,86.900000,2272.335205,825.347961,-683.001038
2608,86.933333,2264.329102,826.089294,-686.618042
2609,86.966667,2255.863281,826.417053,-690.402649
2610,87.000000,2247.430420,827.064148,-693.662781
2611,87.033333,2238.566895,827.594177,-696.750793
2612,87.066667,2229.620361,828.095032,-699.550293
2613,87.100000,2220.577637,828.482239,-702.373108
2614,87.133333,2211.339600,829.122803,-704.565002
2615,87.166667,2201.669922,829.653748,-707.112976
2616,87.200000,2192.099121,830.112305,-709.019165
2617,87.233333,2182.411133,830.282288,-711.081177
2618,87.266667,2172.459961,830.738831,-712.773804
2619,87.300000,2162.309082,831.193787,-714.074341
2620,87.333333,2152.095947,831.537170,-715.775940
2621,87.366667,2141.834961,831.931580,-716.822083
2622,87.400000,2131.445313,832.236572,-717.811890
2623,87.433333,2120.839844,832.616638,-718.533813
2624,87.466667,2110.278320,832.731445,-719.637146
2625,87.500000,2099.639404,833.230774,-720.269775
2626,87.533333,2088.837158,833.615356,-720.773438
2627,87.566667,2077.789063,834.001465,-721.436157
2628,87.600000,2066.898438,834.382874,-721.348083
2629,87.633333,2055.562012,834.676819,-721.701843
2630,87.666667,2044.287476,835.142639,-721.966980
2631,87.700000,2033.039063,835.400513,-721.884949
2632,87.733333,2021.651733,835.824341,-721.795349
2633,87.766667,2010.015259,836.130127,-721.655762
2634,87.800000,1998.297485,836.482178,-721.317139
2635,87.833333,1986.664063,836.708740,-721.049500
2636,87.866667,1974.755005,837.211182,-720.574890
2637,87.900000,1962.623535,837.386780,-720.139099
2638,87.933333,1950.632935,837.718628,-720.022766
2639,87.966667,1938.554443,838.122192,-719.239746
2640,88.000000,1926.255737,838.585876,-718.702942
2641,88.033333,1913.890869,838.949707,-717.984253
2642,88.066667,1901.501587,839.261414,-717.147400
2643,88.100000,1889.302979,839.648499,-716.358826
2644,88.133333,1876.850952,840.101624,-715.408020
2645,88.166667,1864.454712,840.235413,-714.516724
2646,88.200000,1851.908936,840.691772,-713.495850
2647,88.233333,1839.306641,841.109985,-712.336487
2648,88.266667,1826.675171,841.497070,-711.216064
2649,88.300000,1814.234131,841.903748,-709.919983
2650,88.333333,1801.462769,842.231873,-708.550964
2651,88.366667,1788.803345,842.443909,-707.352783
2652,88.400000,1776.252197,842.820068,-705.878601
2653,88.433333,1763.579102,842.965698,-704.439758
2654,88.466667,1750.896118,843.105896,-702.976440
2655,88.500000,1737.845947,843.081116,-701.472412
2656,88.533333,1725.330078,843.026611,-699.896240
2657,88.566667,1712.653809,842.828918,-698.508667
2658,88.600000,1699.789551,842.780884,-696.557373
2659,88.633333,1687.179932,842.544495,-694.976318
2660,88.666667,1674.160156,842.311279,-693.436279
2661,88.700000,1661.501831,842.040344,-692.032288
2662,88.733333,1648.618042,841.562744,-690.511658
2663,88.766667,1635.840576,841.286011,-688.958557
2664,88.800000,1623.064575,840.892334,-687.639893
2665,88.833333,1610.047485,840.475891,-686.293701
2666,88.866667,1597.368896,840.181458,-684.866760
2667,88.900000,1584.487549,839.525635,-683.555786
2668,88.933333,1571.631714,839.133484,-682.214783
2669,88.966667,1558.623291,838.745972,-680.877747
2670,89.000000,1545.898071,838.388306,-679.438049
2671,89.033333,1532.655396,838.123352,-678.145813
2672,89.066667,1519.859985,837.767578,-676.786194
2673,89.100000,1506.837158,837.418396,-675.320862
2674,89.133333,1493.796143,837.052124,-673.952637
2675,89.166667,1480.650757,836.658020,-672.691833
2676,89.200000,1467.650146,836.365051,-671.324280
2677,89.233333,1454.596802,835.969299,-670.007813
2678,89.266667,1441.467285,835.469299,-668.729370
2679,89.300000,1428.399536,835.079346,-667.300232
2680,89.333333,1415.336060,834.648071,-665.837036
2681,89.366667,1402.048706,834.115051,-664.529358
2682,89.400000,1388.967041,833.656372,-663.274475
2683,89.433333,1375.588989,832.940735,-661.738159
2684,89.466667,1362.545044,832.369751,-660.263672
2685,89.500000,1349.115112,831.663757,-658.878601
2686,89.533333,1335.900269,831.126526,-657.432007
2687,89.566667,1322.740601,830.389343,-656.012390
2688,89.600000,1309.478516,829.622864,-654.729492
2689,89.633333,1296.400024,828.746033,-653.443848
2690,89.666667,1283.213257,828.003784,-651.903015
2691,89.700000,1270.214600,827.236755,-650.398743
2692,89.733333,1257.373291,826.250977,-648.998962
2693,89.766667,1244.889404,825.270203,-647.639832
2694,89.800000,1232.345947,824.224792,-646.139771
2695,89.833333,1220.211182,823.304138,-644.599182
2696,89.866667,1208.388550,821.965454,-643.211975
2697,89.900000,1196.646729,820.979370,-641.661316
2698,89.933333,1185.237061,819.821350,-640.360535
2699,89.966667,1174.368164,818.563660,-638.891113
2700,90.000000,1163.576660,817.519958,-637.587097
2701,90.033333,1153.330811,816.339111,-636.371582
2702,90.066667,1143.231689,815.412964,-635.110779
2703,90.100000,1133.464966,814.222351,-633.947937
2704,90.133333,1124.047119,813.497742,-632.851807
2705,90.166667,1114.966187,812.453796,-631.855042
2706,90.200000,1106.176514,811.781311,-630.919006
2707,90.233333,1097.569092,811.146301,-629.963318
2708,90.266667,1089.187988,810.527039,-628.813477
2709,90.300000,1081.057983,809.963013,-627.929749
2710,90.333333,1072.961426,809.625366,-626.744263
2711,90.366667,1065.508301,809.185730,-625.664490
2712,90.400000,1058.056763,809.033264,-624.798218
2713,90.433333,1050.850708,808.825500,-624.052734
2714,90.466667,1044.061890,808.636353,-623.119019
2715,90.500000,1037.992310,808.475647,-622.287048
2716,90.533333,1032.985352,808.287292,-621.457397
2717,90.566667,1027.965332,808.144836,-620.810913
2718,90.600000,1023.154358,808.167908,-619.952698
2719,90.633333,1018.983154,808.207153,-619.376404
2720,90.666667,1015.130188,807.994568,-619.144897
2721,90.700000,1011.930603,807.962402,-618.999329
2722,90.733333,1009.404907,807.809021,-618.703430
2723,90.766667,1007.072937,807.282959,-618.891907
2724,90.800000,1005.190369,806.655701,-618.893433
2725,90.833333,1003.611572,805.681274,-619.055542
2726,90.866667,1002.322693,804.283691,-619.323547
2727,90.900000,1001.160034,802.431946,-619.498596
2728,90.933333,1000.142700,800.215271,-619.984192
2729,90.966667,999.344971,797.453796,-620.299744
2730,91.000000,998.766235,793.962219,-620.689148
2731,91.033333,998.165283,789.812500,-620.916870
2732,91.066667,997.628174,784.641479,-621.285095
2733,91.100000,997.212952,778.584167,-621.662842
2734,91.133333,996.881836,771.645020,-621.949524
2735,91.166667,996.597046,763.717957,-622.198303
2736,91.200000,996.246216,754.909058,-622.406921
2737,91.233333,996.019165,745.248535,-622.418457
2738,91.266667,995.987854,734.709961,-622.608521
2739,91.300000,995.979248,723.394348,-622.882385
2740,91.333333,995.942627,711.377563,-622.971436
2741,91.366667,995.876404,698.745972,-622.987183
2742,91.400000,995.985901,685.375366,-622.975525
2743,91.433333,996.032410,671.461060,-622.805969
2744,91.466667,996.047913,657.076904,-622.781494
2745,91.500000,996.238953,642.428894,-622.680420
2746,91.533333,996.474060,627.266968,-622.397095
2747,91.566667,996.594910,611.930054,-622.084534
2748,91.600000,996.833923,596.311768,-621.688721
2749,91.633333,997.060547,580.402832,-621.219727
2750,91.666667,997.029846,564.206604,-620.952148
2751,91.700000,997.079224,547.998108,-620.319885
2752,91.733333,997.284790,531.777466,-619.666748
2753,91.766667,997.246399,515.399841,-619.023499
2754,91.800000,997.353394,498.894012,-618.454834
2755,91.833333,997.272583,482.511871,-617.898315
2756,91.866667,997.109436,465.890137,-617.226807
2757,91.900000,997.173767,449.631927,-616.389404
2758,91.933333,997.050415,433.276855,-615.596680
2759,91.966667,996.861877,416.966125,-614.653748
2760,92.000000,996.726990,400.749878,-613.727783
2761,92.033333,996.156433,384.525330,-613.194702
2762,92.066667,995.939392,368.561462,-612.293640
2763,92.100000,995.702576,352.629120,-611.227417
2764,92.133333,995.267212,336.722687,-610.264526
2765,92.166667,994.759094,321.075745,-609.101807
2766,92.200000,994.233032,305.276306,-608.148682
2767,92.233333,993.693054,289.742065,-607.098511
2768,92.266667,993.064697,274.314087,-605.780273
2769,92.300000,992.396851,258.875824,-604.653564
2770,92.333333,991.852295,243.567368,-603.232056
2771,92.366667,991.020447,228.151840,-601.874084
2772,92.400000,990.325928,212.943909,-600.522766
2773,92.433333,989.662537,197.670425,-599.406921
2774,92.466667,988.857788,182.663895,-597.781494
2775,92.500000,987.833252,167.778931,-596.214478
2776,92.533333,987.183105,153.161026,-594.925720
2777,92.566667,986.095886,139.004593,-593.356323
2778,92.600000,985.076355,125.336678,-591.804504
2779,92.633333,983.704468,112.513382,-590.170532
2780,92.666667,982.486694,100.280319,-588.843384
2781,92.700000,980.894897,88.821892,-587.076782
2782,92.733333,979.077881,78.099136,-585.129456
2783,92.766667,977.393188,68.388298,-583.181213
2784,92.800000,975.572632,59.349430,-581.461792
2785,92.833333,973.367676,51.854954,-578.930786
2786,92.866667,972.106628,54.988121,-580.069763
2787,92.900000,971.674500,58.238266,-580.281250
2788,92.933333,970.965698,59.797165,-579.981689
2789,92.966667,969.936707,59.108280,-578.979248
2790,93.000000,968.492981,55.880985,-578.127258
2791,93.033333,967.497620,52.237232,-579.346069
2792,93.066667,966.398071,53.273251,-579.707703
2793,93.100000,965.317139,53.006451,-579.472595
2794,93.133333,964.744995,52.318497,-580.405884
2795,93.166667,964.460815,52.420799,-580.151733
2796,93.200000,963.752686,52.240959,-580.579651
2797,93.233333,963.285034,52.194698,-580.736084
2798,93.266667,963.053040,52.162231,-580.705627
2799,93.300000,962.993042,52.174049,-580.706177
2800,93.333333,962.951355,52.159008,-580.764282
2801,93.366667,962.958008,52.167133,-580.765808
2802,93.400000,962.938904,52.153629,-580.762390
2803,93.433333,962.993896,52.146420,-580.756165
2804,93.466667,962.987854,52.144192,-580.748474
2805,93.500000,962.950745,52.139202,-580.736328
2806,93.533333,962.993286,52.151459,-580.751404
2807,93.566667,962.985840,52.136166,-580.778687
2808,93.600000,963.008789,52.153866,-580.746338
2809,93.633333,963.000916,52.126663,-580.763733
2810,93.666667,962.980896,52.132813,-580.780701
2811,93.700000,962.967957,52.133675,-580.762024
2812,93.733333,962.971924,52.122990,-580.762207
2813,93.766667,962.977966,52.143021,-580.743164
2814,93.800000,962.963135,52.158756,-580.768799
2815,93.833333,962.962341,52.135361,-580.724182
2816,93.866667,962.971436,52.139614,-580.790405
2817,93.900000,962.962646,52.135906,-580.765015
2818,93.933333,962.968384,52.130341,-580.794312
2819,93.966667,962.984680,52.147720,-580.762695
2820,94.000000,962.966125,52.121559,-580.767639
2821,94.033333,962.972351,52.120743,-580.749146
2822,94.066667,962.972595,52.134369,-580.771729
2823,94.100000,962.950928,52.130383,-580.738770
2824,94.133333,962.943604,52.138248,-580.753296
2825,94.166667,962.964600,52.140865,-580.792847
2826,94.200000,962.976624,52.153629,-580.807129
2827,94.233333,962.970581,52.126045,-580.778137
2828,94.266667,962.970154,52.129349,-580.797119
2829,94.300000,962.949280,52.147053,-580.790039
2830,94.333333,962.934631,52.119526,-580.791626
2831,94.366667,962.953857,52.125427,-580.792358
2832,94.400000,962.951599,52.128853,-580.797119
2833,94.433333,962.924622,52.121616,-580.795166
2834,94.466667,962.920471,52.132790,-580.789124
2835,94.500000,962.939636,52.132820,-580.784485
2836,94.533333,962.946289,52.113113,-580.791870
2837,94.566667,962.968201,52.148861,-580.764709
2838,94.600000,962.950073,52.134556,-580.808594
2839,94.633333,962.991455,52.110394,-580.764465
2840,94.666667,962.943359,52.118229,-580.799011
2841,94.700000,962.936157,52.136978,-580.768372
2842,94.733333,962.949951,52.140381,-580.794556
2843,94.766667,962.938538,52.104656,-580.786621
2844,94.800000,962.927917,52.126236,-580.786255
2845,94.833333,962.953369,52.128979,-580.789063
2846,94.866667,962.942871,52.113544,-580.789673
2847,94.900000,962.953369,52.155010,-580.772278
2848,94.933333,962.971191,52.140354,-580.767822
2849,94.966667,962.935608,52.116955,-580.777405
2850,95.000000,962.935791,52.118687,-580.765320
2851,95.033333,962.928101,52.116882,-580.783936
2852,95.066667,962.955688,52.122757,-580.783447
2853,95.100000,962.950378,52.127861,-580.770081
2854,95.133333,962.945801,52.113731,-580.778748
2855,95.166667,962.965637,52.140720,-580.787903
2856,95.200000,962.938599,52.149242,-580.758179
2857,95.233333,962.930054,52.120594,-580.770569
2858,95.266667,962.949646,52.117065,-580.764160
2859,95.300000,962.926208,52.129074,-580.769470
2860,95.333333,962.932190,52.121964,-580.785278
2861,95.366667,962.943481,52.132702,-580.783569
2862,95.400000,962.952454,52.101429,-580.768860
2863,95.433333,962.946960,52.116409,-580.790894
2864,95.466667,962.941162,52.136875,-580.782043
2865,95.500000,962.947449,52.121796,-580.765808
2866,95.533333,962.949219,52.113407,-580.780823
2867,95.566667,962.943970,52.145267,-580.790283
2868,95.600000,962.936707,52.112183,-580.803040
2869,95.633333,962.964294,52.119755,-580.796448
2870,95.666667,962.944519,52.075344,-580.792603
2871,95.700000,962.932800,52.136646,-580.783447
2872,95.733333,962.941406,52.115997,-580.781982
2873,95.766667,962.937683,52.129631,-580.765259
2874,95.800000,962.951782,52.105618,-580.803040
2875,95.833333,962.943481,52.144108,-580.758972
2876,95.866667,962.934509,52.116879,-580.777771
2877,95.900000,962.939758,52.118282,-580.784546
2878,95.933333,962.946350,52.116524,-580.786987
2879,95.966667,962.954468,52.111137,-580.801270
2880,96.000000,962.932800,52.133907,-580.789551
2881,96.033333,962.908142,52.131207,-580.795593
2882,96.066667,962.932861,52.121517,-580.786316
2883,96.100000,962.941711,52.108883,-580.781799
2884,96.133333,962.948059,52.122066,-580.815247
2885,96.166667,962.963379,52.103226,-580.779480
2886,96.200000,962.970825,52.127060,-580.755676
2887,96.233333,962.916260,52.105186,-580.780090
2888,96.266667,962.953918,52.099522,-580.784790
2889,96.300000,962.947205,52.133732,-580.789612
2890,96.333333,962.946960,52.113350,-580.779419
2891,96.366667,962.946533,52.130798,-580.783020
2892,96.400000,962.951050,52.155773,-580.757385
2893,96.433333,962.947144,52.143749,-580.733154
2894,96.466667,962.920105,52.127571,-580.835632
2895,96.500000,962.803650,52.154579,-580.924377
2896,96.533333,962.685364,52.153423,-581.058655
2897,96.566667,962.706055,52.162426,-581.010681
2898,96.600000,962.599243,52.221874,-581.099182
2899,96.633333,962.796692,52.219589,-580.827881
2900,96.666667,962.756470,52.267017,-580.748047
2901,96.700000,962.871460,52.369514,-580.552124
2902,96.733333,963.049805,52.684906,-580.317261
2903,96.766667,963.282349,53.657356,-579.632202
2904,96.800000,963.437683,55.654358,-578.612427
2905,96.833333,963.420044,59.578041,-577.932739
2906,96.866667,963.765381,65.005287,-576.796387
2907,96.900000,964.469055,72.696472,-575.050537
2908,96.933333,964.865845,83.421463,-573.161255
2909,96.966667,965.404358,97.389755,-570.565002
2910,97.000000,965.977722,114.106491,-568.078735
2911,97.033333,966.533325,133.222839,-565.054626
2912,97.066667,966.965149,154.681427,-561.503052
2913,97.100000,967.535645,178.097473,-557.905212
2914,97.133333,967.666870,202.482635,-554.450562
2915,97.166667,968.149719,228.293488,-550.429077
2916,97.200000,968.219055,254.525986,-546.838318
2917,97.233333,968.585571,281.848572,-542.812927
2918,97.266667,968.707764,309.599213,-539.069580
2919,97.300000,968.778015,337.903870,-535.016479
2920,97.333333,968.750244,366.306824,-531.550781
2921,97.366667,968.894470,395.310181,-527.859619
2922,97.400000,968.888306,423.906464,-524.565308
2923,97.433333,968.735657,452.774658,-520.961670
2924,97.466667,968.693665,481.398376,-517.456360
2925,97.500000,968.343628,509.524048,-514.270874
2926,97.533333,968.246948,537.086792,-510.853943
2927,97.566667,968.228210,564.126526,-507.538544
2928,97.600000,968.097656,590.492737,-504.213379
2929,97.633333,968.314819,616.019226,-500.997437
2930,97.666667,968.171265,640.483582,-497.851135
2931,97.700000,968.245117,664.192505,-494.696655
2932,97.733333,968.422485,686.849915,-491.532471
2933,97.766667,968.482849,708.311584,-488.934265
2934,97.800000,968.836670,728.527710,-486.864136
2935,97.833333,969.202454,747.788818,-484.473419
2936,97.866667,969.304382,765.525696,-482.157196
2937,97.900000,969.845581,782.327209,-479.612823
2938,97.933333,970.115723,797.438843,-477.643616
2939,97.966667,970.448669,811.544495,-475.606873
2940,98.000000,970.846619,824.341187,-474.029602
2941,98.033333,971.398499,836.144775,-472.459778
2942,98.066667,971.615540,846.651428,-470.825043
2943,98.100000,971.938538,856.244263,-469.606262
2944,98.133333,972.415344,864.591187,-468.025604
2945,98.166667,972.803223,872.136292,-466.587463
2946,98.200000,973.330994,878.533936,-465.103241
2947,98.233333,973.894104,884.307861,-463.605042
2948,98.266667,974.358337,888.974670,-462.513428
2949,98.300000,974.889099,893.008179,-461.178040
2950,98.333333,975.685486,896.192444,-459.958374
2951,98.366667,976.564392,898.899597,-458.641541
2952,98.400000,977.318054,900.727783,-457.640381
2953,98.433333,978.021606,902.118958,-456.777496
2954,98.466667,978.898621,903.136353,-455.883850
2955,98.500000,979.878296,903.679871,-455.064697
2956,98.533333,980.866821,903.914246,-454.457184
2957,98.566667,981.826599,903.864075,-453.845490
2958,98.600000,982.786377,903.633423,-453.272430
2959,98.633333,983.663513,903.198547,-452.749969
2960,98.666667,984.742249,902.725830,-452.098389
2961,98.700000,985.684204,902.005188,-451.619568
2962,98.733333,986.663391,901.347778,-451.332245
2963,98.766667,987.572876,900.699280,-451.111298
2964,98.800000,988.430908,899.962585,-450.985352
2965,98.833333,989.362976,899.339783,-450.939087
2966,98.866667,990.262817,898.618286,-450.873688
2967,98.900000,991.107544,898.057861,-450.893982
2968,98.933333,991.910461,897.586304,-450.957062
2969,98.966667,992.521545,897.272339,-451.067444
2970,99.000000,993.267151,896.950928,-451.243896
2971,99.033333,993.961609,896.614868,-451.446320
2972,99.066667,994.585388,896.453613,-451.834259
2973,99.100000,995.332031,896.271912,-452.256012
2974,99.133333,996.049438,896.130371,-452.736664
2975,99.166667,996.608459,896.003906,-453.199341
2976,99.200000,997.203064,896.002563,-453.808319
2977,99.233333,997.632874,895.940796,-454.418213
2978,99.266667,998.070984,895.841675,-455.115448
2979,99.300000,998.592468,895.732483,-455.741669
2980,99.333333,999.124573,895.647461,-456.393097
2981,99.366667,999.577271,895.511230,-457.004639
2982,99.400000,1000.010132,895.336975,-457.558167
2983,99.433333,1000.401001,895.136658,-458.161316
2984,99.466667,1000.781982,894.818481,-458.744415
2985,99.500000,1001.197083,894.449280,-459.300415
2986,99.533333,1001.511108,893.998474,-459.770355
2987,99.566667,1001.862549,893.456543,-460.139984
2988,99.600000,1002.206177,892.621643,-461.138000
2989,99.633333,1002.542114,891.888611,-461.814758
2990,99.666667,1002.902283,891.217407,-462.366974
2991,99.700000,1003.290161,890.486694,-462.990143
2992,99.733333,1003.636230,889.520996,-463.616211
2993,99.766667,1003.997437,888.447937,-464.385010
2994,99.800000,1004.355530,887.429565,-465.169830
2995,99.833333,1004.673706,886.369324,-465.788910
2996,99.866667,1004.868835,885.220947,-466.446381
2997,99.900000,1005.120605,883.979614,-467.243835
2998,99.933333,1005.357117,882.644897,-468.088989
2999,99.966667,1005.588745,881.296082,-469.004608
3000,100.000000,1005.721924,879.914734,-469.778473
3001,100.033333,1005.823120,878.525391,-470.438812
3002,100.066667,1006.065125,876.984802,-471.140472
3003,100.100000,1006.364136,875.444275,-471.936523
3004,100.133333,1006.499756,873.772705,-472.413361
3005,100.166667,1006.548767,872.177856,-472.986298
3006,100.200000,1006.579651,870.518555,-473.550507
3007,100.233333,1006.735352,868.628418,-474.315094
3008,100.266667,1006.690979,866.932007,-474.871674
3009,100.300000,1006.637817,864.991394,-475.416016
3010,100.333333,1006.594421,863.068420,-475.973541
3011,100.366667,1006.513245,861.235046,-476.484314
3012,100.400000,1006.319763,859.131592,-476.975555
3013,100.433333,1006.210938,857.459229,-477.373596
3014,100.466667,1006.064087,855.414612,-477.916809
3015,100.500000,1005.789185,853.428955,-478.145599
3016,100.533333,1005.541077,851.662903,-478.454498
3017,100.566667,1005.128601,849.864380,-478.837982
3018,100.600000,1004.712097,847.977844,-479.232849
3019,100.633333,1004.140259,845.946777,-479.639252
3020,100.666667,1003.616089,844.331299,-479.988739
3021,100.700000,1003.099548,842.607971,-480.365540
3022,100.733333,1002.714417,840.938110,-480.565277
3023,100.766667,1002.260315,839.149475,-480.949951
3024,100.800000,1001.834045,837.546692,-481.278778
3025,100.833333,1001.168579,836.066345,-481.427856
3026,100.866667,1000.555847,834.479370,-481.748077
3027,100.900000,999.958618,832.885803,-482.069000
3028,100.933333,999.453186,831.482361,-482.359192
3029,100.966667,998.979126,830.065125,-482.704468
3030,101.000000,998.545288,828.562256,-483.093201
3031,101.033333,998.121643,827.338806,-483.270569
3032,101.066667,997.858582,826.199707,-483.585449
3033,101.100000,997.560242,824.731506,-483.938751
3034,101.133333,997.274780,823.301880,-484.312256
3035,101.166667,997.019287,822.149353,-484.522980
3036,101.200000,996.853638,821.097656,-484.934204
3037,101.233333,996.710327,819.967896,-485.373627
3038,101.266667,996.512817,818.831970,-485.941406
3039,101.300000,996.528442,817.877563,-486.270081
3040,101.333333,996.670715,816.882202,-486.733734
3041,101.366667,996.757324,815.864868,-487.189301
3042,101.400000,996.897400,814.980469,-487.406219
3043,101.433333,997.049072,814.342529,-487.847931
3044,101.466667,997.204834,813.795715,-488.310669
3045,101.500000,997.458252,813.166870,-488.725067
3046,101.533333,997.772583,812.604919,-489.073792
3047,101.566667,998.031860,812.080322,-489.393616
3048,101.600000,998.349487,811.509766,-489.747498
3049,101.633333,998.698792,811.047180,-489.961700
3050,101.666667,998.960327,810.499634,-490.443329
3051,101.700000,999.331055,810.095764,-490.687317
3052,101.733333,999.605652,809.737488,-490.908905
3053,101.766667,999.873779,809.365173,-491.177612
3054,101.800000,1000.165344,808.961792,-491.410492
3055,101.833333,1000.471375,808.619690,-491.665039
3056,101.866667,1000.832581,808.231506,-491.963013
3057,101.900000,1001.096252,807.795044,-492.083466
3058,101.933333,1001.391052,807.478577,-492.262756
3059,101.966667,1001.668579,807.110596,-492.415802
3060,102.000000,1001.873962,806.774170,-492.572144
3061,102.033333,1001.941223,806.452576,-492.646759
3062,102.066667,1002.143127,806.280273,-492.721741
3063,102.100000,1002.117981,805.901855,-493.025574
3064,102.133333,1002.180481,805.631409,-493.112549
3065,102.166667,1002.140137,805.374207,-493.181427
3066,102.200000,1002.079712,805.181091,-493.167786
3067,102.233333,1001.939148,804.952209,-493.179535
3068,102.266667,1001.739624,804.804565,-493.140137
3069,102.300000,1001.562744,804.665466,-493.080872
3070,102.333333,1001.287964,804.547607,-493.010498
3071,102.366667,1000.942566,804.463745,-492.967224
3072,102.400000,1000.640259,804.402832,-492.881927
3073,102.433333,1000.259766,804.364136,-492.794159
3074,102.466667,999.856323,804.364807,-492.705200
3075,102.500000,999.449402,804.391602,-492.583801
3076,102.533333,999.048706,804.484924,-492.452393
3077,102.566667,998.682800,804.591736,-492.346313
3078,102.600000,998.280212,804.758179,-492.194031
3079,102.633333,997.846558,804.946838,-491.978943
3080,102.666667,997.302307,805.102783,-491.857727
3081,102.700000,996.846741,805.263611,-491.736420
3082,102.733333,996.405945,805.512085,-491.677246
3083,102.766667,996.061584,805.773254,-491.628510
3084,102.800000,995.782593,806.058533,-491.610352
3085,102.833333,995.553711,806.370361,-491.573486
3086,102.866667,995.236267,806.706116,-491.624115
3087,102.900000,995.001343,807.076660,-491.690552
3088,102.933333,994.715210,807.434448,-491.785828
3089,102.966667,994.516846,807.657349,-492.032440
3090,103.000000,994.444458,807.938965,-492.107971
3091,103.033333,994.397522,808.214417,-492.095184
3092,103.066667,994.436890,808.492554,-492.172821
3093,103.100000,994.489563,808.774414,-492.259216
3094,103.133333,994.690857,809.107422,-492.295807
3095,103.166667,994.899902,809.440552,-492.247894
3096,103.200000,995.149902,809.764099,-492.344604
3097,103.233333,995.511902,810.180115,-492.426605
3098,103.266667,995.994995,810.593445,-492.563965
3099,103.300000,996.602417,811.066467,-492.705719
3100,103.333333,997.069641,811.503113,-492.887726
3101,103.366667,997.502991,811.962097,-493.063843
3102,103.400000,998.074463,812.358704,-493.202240
3103,103.433333,998.710999,812.829102,-493.271606
3104,103.466667,999.275146,813.188904,-493.396759
3105,103.500000,999.950134,813.575928,-493.512878
3106,103.533333,1000.587097,813.964172,-493.608551
3107,103.566667,1001.239197,814.393433,-493.625885
3108,103.600000,1001.922974,814.962219,-493.803894
3109,103.633333,1002.529724,815.381226,-493.798737
3110,103.666667,1003.084045,815.751404,-493.778900
3111,103.700000,1003.618958,816.141235,-493.744904
3112,103.733333,1004.227417,816.537048,-493.699463
3113,103.766667,1004.868286,816.941895,-493.604889
3114,103.800000,1005.544067,817.406311,-493.295868
3115,103.833333,1005.950439,817.831665,-493.117401
3116,103.866667,1006.241211,818.196106,-493.069672
3117,103.900000,1006.562256,818.598083,-492.901337
3118,103.933333,1006.852173,818.978943,-492.615692
3119,103.966667,1007.037048,819.374084,-492.391663
3120,104.000000,1007.231384,819.685547,-492.198639
3121,104.033333,1007.387512,819.941528,-492.082397
3122,104.066667,1007.508606,820.264526,-491.964905
3123,104.100000,1007.534607,820.563171,-491.874298
3124,104.133333,1007.463562,820.913635,-491.668091
3125,104.166667,1007.387756,821.285278,-491.424103
3126,104.200000,1007.222534,821.703735,-491.203857
3127,104.233333,1007.048584,822.168884,-491.014618
3128,104.266667,1006.881226,822.710632,-490.842529
3129,104.300000,1006.639709,823.235718,-490.706604
3130,104.333333,1006.351807,823.704224,-490.567413
3131,104.366667,1005.925415,824.148804,-490.362579
3132,104.400000,1005.559448,824.562622,-490.098969
3133,104.433333,1005.206238,824.967102,-489.792297
3134,104.466667,1004.741760,825.166443,-489.419800
3135,104.500000,1004.220947,825.617554,-489.272980
3136,104.533333,1003.632080,825.934143,-488.998199
3137,104.566667,1003.025146,826.142639,-488.668671
3138,104.600000,1002.455566,826.363586,-488.384491
