
test conditions 1, 2, 3
sim_time, real_time, base_link_1_px, base_link_1_py, base_link_1_pz, base_link_1_qw, base_link_1_qx, base_link_1_qy, base_link_1_qz, base_link_1_vx, base_link_1_vy, base_link_1_vz, base_link_1_wx, base_link_1_wy, base_link_1_wz, base_link_1_ax, base_link_1_ay, base_link_1_az, base_link_1_alphax, base_link_1_alphay, base_link_1_alphaz, 
197.692, , 160.087, 133.483, 1.25118, 0.999996, 1.40522e-07, 5.29539e-05, -0.00265366, , , , , , , , , , , , , 
198.192, , 187.24, 133.547, 1.24851, 0.999996, 1.30667e-07, 5.43125e-05, -0.00274644, , , , , , , , , , , , , 
198.692, , 212.993, 135.325, 1.2457, 0.999994, 4.29906e-08, 5.56714e-05, -0.00336285, , , , , , , , , , , , , 
199.192, , 236.759, 139.117, 1.24294, 0.999991, -8.52581e-08, 5.70305e-05, -0.00423716, , , , , , , , , , , , , 
199.692, , 258.542, 144.925, 1.24029, 0.999986, -2.2982e-07, 5.83895e-05, -0.00520336, , , , , , , , , , , , , 
200.192, , 278.346, 152.754, 1.23779, 0.999981, -3.81455e-07, 5.97486e-05, -0.00619993, , , , , , , , , , , , , 
200.692, , 296.175, 162.608, 1.23546, 0.999974, -5.36608e-07, 6.11076e-05, -0.00720392, , , , , , , , , , , , , 
201.192, , 312.033, 174.49, 1.23331, 0.999966, -6.93873e-07, 6.24665e-05, -0.00820663, , , , , , , , , , , , , 
201.692, , 325.924, 188.405, 1.23135, 0.999958, -8.52657e-07, 6.38254e-05, -0.00920461, , , , , , , , , , , , , 
202.192, , 337.852, 204.356, 1.22959, 0.999948, -1.01267e-06, 6.51843e-05, -0.0101964, , , , , , , , , , , , , 
202.692, , 347.821, 222.348, 1.22805, 0.999937, -1.17373e-06, 6.65432e-05, -0.0111811, , , , , , , , , , , , , 
203.192, , 355.836, 242.384, 1.22673, 0.999926, -1.3357e-06, 6.7902e-05, -0.0121583, , , , , , , , , , , , , 
203.692, , 361.899, 264.468, 1.22564, 0.999914, -1.49847e-06, 6.92608e-05, -0.0131275, , , , , , , , , , , , , 
204.192, , 366.016, 288.604, 1.22479, 0.999901, -1.6619e-06, 7.06195e-05, -0.0140884, , , , , , , , , , , , , 
204.692, , 368.319, 314.756, 1.22418, 0.999887, -1.82258e-06, 7.19783e-05, -0.0150232, , , , , , , , , , , , , 
205.192, , 368.834, 340.464, 1.22382, 0.999887, -1.80706e-06, 7.33369e-05, -0.0150483, , , , , , , , , , , , , 
205.692, , 367.289, 364.234, 1.22372, 0.999897, -1.64721e-06, 7.46956e-05, -0.0143501, , , , , , , , , , , , , 
206.192, , 363.689, 386.062, 1.22393, 0.99991, -1.43226e-06, 7.60541e-05, -0.013389, , , , , , , , , , , , , 
206.692, , 358.035, 405.944, 1.22446, 0.999924, -1.196e-06, 7.74124e-05, -0.0123358, , , , , , , , , , , , , 
207.192, , 350.333, 423.876, 1.22532, 0.999937, -9.5129e-07, 7.87707e-05, -0.0112541, , , , , , , , , , , , , 
207.692, , 340.586, 439.853, 1.22653, 0.999948, -7.03081e-07, 8.01288e-05, -0.0101679, , , , , , , , , , , , , 
208.192, , 328.799, 453.872, 1.22808, 0.999959, -4.53345e-07, 8.14869e-05, -0.00908618, , , , , , , , , , , , , 
208.692, , 314.976, 465.927, 1.23, 0.999968, -2.02931e-07, 8.28448e-05, -0.00801276, , , , , , , , , , , , , 
209.192, , 299.121, 476.015, 1.23228, 0.999976, 4.7737e-08, 8.42026e-05, -0.00694927, , , , , , , , , , , , , 
209.692, , 281.239, 484.13, 1.23495, 0.999983, 2.98389e-07, 8.55603e-05, -0.00589662, , , , , , , , , , , , , 
210.192, , 261.333, 490.269, 1.238, 0.999988, 5.48816e-07, 8.69179e-05, -0.00485543, , , , , , , , , , , , , 
210.692, , 239.408, 494.428, 1.24145, 0.999993, 7.98825e-07, 8.82755e-05, -0.00382621, , , , , , , , , , , , , 
211.192, , 215.482, 496.634, 1.2453, 0.999996, 1.04479e-06, 8.9633e-05, -0.00282377, , , , , , , , , , , , , 
211.692, , 191.871, 496.949, 1.24945, 0.999998, 1.28448e-06, 9.09903e-05, -0.00185654, , , , , , , , , , , , , 
212.192, , 170.253, 495.256, 1.25356, 1, 1.52897e-06, 9.23473e-05, -0.000878987, , , , , , , , , , , , , 
212.692, , 150.631, 491.56, 1.25746, 1, 1.77449e-06, 9.37042e-05, 9.36415e-05, , , , , , , , , , , , , 
213.192, , 133.009, 485.864, 1.26107, 0.999999, 2.01949e-06, 9.5061e-05, 0.00105542, , , , , , , , , , , , , 
213.692, , 117.392, 478.173, 1.26436, 0.999998, 2.26327e-06, 9.64177e-05, 0.00200391, , , , , , , , , , , , , 
214.192, , 103.783, 468.489, 1.26731, 0.999996, 2.50546e-06, 9.77744e-05, 0.00293795, , , , , , , , , , , , , 
214.692, , 92.1854, 456.817, 1.26991, 0.999993, 2.74579e-06, 9.9131e-05, 0.00385688, , , , , , , , , , , , , 
215.192, , 82.6032, 443.161, 1.27213, 0.999989, 2.98405e-06, 0.000100488, 0.00476025, , , , , , , , , , , , , 
215.692, , 75.0399, 427.524, 1.27397, 0.999984, 3.22003e-06, 0.000101844, 0.00564767, , , , , , , , , , , , , 
216.192, , 69.4991, 409.91, 1.27541, 0.999979, 3.45355e-06, 0.000103201, 0.00651879, , , , , , , , , , , , , 
216.692, , 65.9842, 390.321, 1.27645, 0.999973, 3.68442e-06, 0.000104557, 0.00737331, , , , , , , , , , , , , 
217.192, , 64.4402, 368.762, 1.27706, 0.999966, 3.91245e-06, 0.000105913, 0.0082109, , , , , , , , , , , , , 
217.692, , 64.1224, 345.222, 1.2773, 0.999959, 4.13746e-06, 0.00010727, 0.00903129, , , , , , , , , , , , , 
218.192, , 64.2729, 321.703, 1.27729, 0.999959, 4.13802e-06, 0.000108628, 0.00907452, , , , , , , , , , , , , 
218.692, , 64.5595, 300.186, 1.27717, 0.999966, 3.89449e-06, 0.000109989, 0.00829108, , , , , , , , , , , , , 
219.192, , 64.8553, 280.67, 1.277, 0.999974, 3.56052e-06, 0.00011135, 0.0072114, , , , , , , , , , , , , 
219.692, , 65.1116, 263.153, 1.27684, 0.999982, 3.19457e-06, 0.000112711, 0.00603441, , , , , , , , , , , , , 
220.192, , 65.314, 247.636, 1.2767, 0.999988, 2.81896e-06, 0.000114072, 0.00483495, , , , , , , , , , , , , 
220.692, , 65.463, 234.119, 1.27658, 0.999993, 2.44237e-06, 0.000115433, 0.00364133, , , , , , , , , , , , , 
221.192, , 65.5647, 222.601, 1.27648, 0.999997, 2.06824e-06, 0.000116794, 0.00246447, , , , , , , , , , , , , 
221.692, , 65.6275, 213.083, 1.18548, 0.999999, 1.6984e-06, 0.000118067, 0.00130872, , , , , , , , , , , , , 
222.192, , 65.6609, 205.565, 0.993898, 1, 1.33327e-06, 0.000119394, 0.000175951, , , , , , , , , , , , , 
222.692, , 65.674, 200.047, 0.765352, 1, 9.73279e-07, 0.000120743, -0.000932943, , , , , , , , , , , , , 
223.192, , 65.6763, 196.528, 0.52323, 0.999998, 6.18733e-07, 0.000122098, -0.00201745, , , , , , , , , , , , , 
223.692, , 65.6759, 194.897, 0.276122, 0.999995, 2.85995e-07, 0.000123456, -0.00302853, , , , , , , , , , , , , 
224.192, , 65.6754, 194.312, 0.0249932, 0.999995, 1.27695e-07, 3.80406e-05, -0.00326709, , , , , , , , , , , , , 
224.692, , 65.6754, 194.312, 0.0249952, 0.999995, -9.07722e-08, -2.77763e-05, -0.00326701, , , , , , , , , , , , , 
225.192, , 65.6754, 194.312, 0.025, 0.999995, 1.31762e-11, 2.73644e-11, -0.00326694, , , , , , , , , , , , , 
225.692, , 65.6754, 194.312, 0.0249932, 0.999995, 1.27687e-07, 3.80406e-05, -0.00326687, , , , , , , , , , , , , 
226.192, , 65.6754, 194.312, 0.0249952, 0.999995, -9.0766e-08, -2.77763e-05, -0.00326679, , , , , , , , , , , , , 
226.692, , 65.6754, 194.312, 0.025, 0.999995, 1.31762e-11, 2.73643e-11, -0.00326672, , , , , , , , , , , , , 
227.192, , 65.6754, 194.312, 0.0249932, 0.999995, 1.27678e-07, 3.80406e-05, -0.00326664, , , , , , , , , , , , , 
227.692, , 65.6754, 194.312, 0.0249952, 0.999995, -9.07598e-08, -2.77763e-05, -0.00326657, , , , , , , , , , , , , 
228.192, , 65.6754, 194.312, 0.025, 0.999995, 1.31762e-11, 2.73642e-11, -0.00326649, , , , , , , , , , , , , 
228.692, , 65.6754, 194.312, 0.0249932, 0.999995, 1.2767e-07, 3.80406e-05, -0.00326642, , , , , , , , , , , , , 
229.192, , 65.6754, 194.312, 0.0249952, 0.999995, -9.07536e-08, -2.77763e-05, -0.00326635, , , , , , , , , , , , , 
229.692, , 65.6754, 194.312, 0.025, 0.999995, 1.31763e-11, 2.73641e-11, -0.00326627, , , , , , , , , , , , , 
230.192, , 65.6754, 194.312, 0.0249932, 0.999995, 1.27661e-07, 3.80406e-05, -0.0032662, , , , , , , , , , , , , 
230.692, , 65.6754, 194.312, 0.0249952, 0.999995, -9.07475e-08, -2.77763e-05, -0.00326612, , , , , , , , , , , , , 
231.192, , 65.6754, 194.312, 0.0403875, 0.999995, 1.74292e-09, 5.33585e-07, -0.00326608, , , , , , , , , , , , , 
231.692, , 65.6754, 194.312, 0.181604, 0.999995, 6.37797e-09, 1.95273e-06, -0.00326608, , , , , , , , , , , , , 
232.192, , 65.6754, 194.312, 0.391625, 0.999995, 1.08882e-08, 3.33364e-06, -0.00326608, , , , , , , , , , , , , 
232.692, , 65.6754, 194.312, 0.626932, 0.999995, 1.53524e-08, 4.70049e-06, -0.00326608, , , , , , , , , , , , , 
233.192, , 65.6754, 194.312, 0.871533, 0.999995, 1.97999e-08, 6.06219e-06, -0.00326608, , , , , , , , , , , , , 
233.692, , 65.6755, 194.312, 1.10365, 0.999995, 2.40984e-08, 7.37831e-06, -0.00326608, , , , , , , , , , , , , 
234.192, , 65.6755, 194.312, 1.21101, 0.999995, 2.83412e-08, 8.67734e-06, -0.00326608, , , , , , , , , , , , , 
234.692, , 65.6755, 194.312, 1.25047, 0.999995, 3.27072e-08, 1.00141e-05, -0.00326608, , , , , , , , , , , , , 
235.192, , 65.6755, 194.312, 1.26497, 0.999995, 3.71185e-08, 1.13647e-05, -0.00326608, , , , , , , , , , , , , 
235.692, , 65.6755, 194.312, 1.2703, 0.999995, 4.15465e-08, 1.27205e-05, -0.00326608, , , , , , , , , , , , , 
236.192, , 65.6755, 194.312, 1.27226, 0.999995, 4.59805e-08, 1.40781e-05, -0.00326608, , , , , , , , , , , , , 
236.692, , 65.6755, 194.312, 1.27298, 0.999995, 5.04168e-08, 1.54364e-05, -0.00326608, , , , , , , , , , , , , 
237.192, , 65.6755, 194.312, 1.27324, 0.999995, 5.4854e-08, 1.67949e-05, -0.00326608, , , , , , , , , , , , , 
237.692, , 65.6755, 194.312, 1.27334, 0.999995, 5.92914e-08, 1.81536e-05, -0.00326608, , , , , , , , , , , , , 
238.192, , 65.6755, 194.312, 1.27337, 0.999995, 6.3729e-08, 1.95122e-05, -0.00326608, , , , , , , , , , , , , 
238.692, , 65.6755, 194.312, 1.27339, 0.999995, 6.81666e-08, 2.08709e-05, -0.00326608, , , , , , , , , , , , , 
239.192, , 65.6755, 194.312, 1.27339, 0.999995, 7.26042e-08, 2.22296e-05, -0.00326608, , , , , , , , , , , , , 
239.692, , 65.6755, 194.312, 1.27339, 0.999995, 7.70418e-08, 2.35883e-05, -0.00326608, , , , , , , , , , , , , 
240.192, , 65.6755, 194.312, 1.27339, 0.999995, 8.14794e-08, 2.4947e-05, -0.00326608, , , , , , , , , , , , , 
240.692, , 65.6755, 194.312, 1.27339, 0.999995, 8.59171e-08, 2.63057e-05, -0.00326608, , , , , , , , , , , , , 
241.192, , 65.6755, 194.312, 1.2734, 0.999995, 9.03547e-08, 2.76644e-05, -0.00326608, , , , , , , , , , , , , 
241.692, , 65.6755, 194.312, 1.2734, 0.999995, 9.47923e-08, 2.90231e-05, -0.00326608, , , , , , , , , , , , , 
242.192, , 65.6755, 194.312, 1.2734, 0.999995, 9.92299e-08, 3.03818e-05, -0.00326608, , , , , , , , , , , , , 
242.692, , 65.6755, 194.312, 1.2734, 0.999995, 1.03668e-07, 3.17405e-05, -0.00326608, , , , , , , , , , , , , 
243.192, , 65.6755, 194.312, 1.2734, 0.999995, 1.08105e-07, 3.30992e-05, -0.00326608, , , , , , , , , , , , , 
243.692, , 65.6755, 194.312, 1.2734, 0.999995, 1.12543e-07, 3.44579e-05, -0.00326608, , , , , , , , , , , , , 
244.192, , 66.4587, 194.306, 1.27338, 0.999995, 1.1698e-07, 3.58165e-05, -0.00326608, , , , , , , , , , , , , 
244.692, , 69.2286, 194.288, 1.27329, 0.999995, 1.21418e-07, 3.71752e-05, -0.00326608, , , , , , , , , , , , , 
245.192, , 73.9985, 194.257, 1.27307, 0.999995, 1.25855e-07, 3.85338e-05, -0.00326608, , , , , , , , , , , , , 
245.692, , 80.7684, 194.213, 1.2727, 0.999995, 1.30292e-07, 3.98924e-05, -0.00326608, , , , , , , , , , , , , 
246.192, , 89.5382, 194.156, 1.27216, 0.999995, 1.3473e-07, 4.1251e-05, -0.00326608, , , , , , , , , , , , , 
246.692, , 100.308, 194.085, 1.27144, 0.999995, 1.39167e-07, 4.26096e-05, -0.00326608, , , , , , , , , , , , , 
247.192, , 113.078, 194.002, 1.27053, 0.999995, 1.43604e-07, 4.39682e-05, -0.00326608, , , , , , , , , , , , , 
247.692, , 127.847, 193.905, 1.26942, 0.999995, 1.48042e-07, 4.53267e-05, -0.00326608, , , , , , , , , , , , , 
248.192, , 144.617, 193.796, 1.26809, 0.999995, 1.52479e-07, 4.66853e-05, -0.00326608, , , , , , , , , , , , , 
248.692, , 163.387, 193.673, 1.26655, 0.999995, 1.56916e-07, 4.80439e-05, -0.00326608, , , , , , , , , , , , , 
249.192, , 184.156, 193.538, 1.26476, 0.999995, 1.61353e-07, 4.94024e-05, -0.00326608, , , , , , , , , , , , , 
249.692, , 206.926, 193.389, 1.26273, 0.999995, 1.6579e-07, 5.0761e-05, -0.00326608, , , , , , , , , , , , , 
250.192, , 231.695, 193.227, 1.26044, 0.999995, 1.70227e-07, 5.21195e-05, -0.00326608, , , , , , , , , , , , , 
250.692, , 256.987, 193.803, 1.25793, 0.999994, 1.33028e-07, 5.34783e-05, -0.00355792, , , , , , , , , , , , , 
251.192, , 280.332, 196.374, 1.25536, 0.999991, 2.79875e-08, 5.48373e-05, -0.00431048, , , , , , , , , , , , , 
251.692, , 301.694, 200.962, 1.25288, 0.999986, -1.04344e-07, 5.61965e-05, -0.00523391, , , , , , , , , , , , , 
252.192, , 321.077, 207.571, 1.25053, 0.999981, -2.47981e-07, 5.75556e-05, -0.00621716, , , , , , , , , , , , , 
252.692, , 338.485, 216.205, 1.24834, 0.999974, -3.96813e-07, 5.89147e-05, -0.00721899, , , , , , , , , , , , , 
253.192, , 353.922, 226.868, 1.24632, 0.999966, -5.48472e-07, 6.02738e-05, -0.00822397, , , , , , , , , , , , , 
253.692, , 367.393, 239.563, 1.24449, 0.999957, -7.02002e-07, 6.16328e-05, -0.00922617, , , , , , , , , , , , , 
254.192, , 378.9, 254.294, 1.24285, 0.999948, -8.56981e-07, 6.29918e-05, -0.0102232, , , , , , , , , , , , , 
254.692, , 388.449, 271.066, 1.24141, 0.999937, -1.01318e-06, 6.43508e-05, -0.0112139, , , , , , , , , , , , , 
255.192, , 396.043, 289.883, 1.24019, 0.999926, -1.17046e-06, 6.57097e-05, -0.0121976, , , , , , , , , , , , , 
255.692, , 401.687, 310.747, 1.2392, 0.999913, -1.32869e-06, 6.70686e-05, -0.0131739, , , , , , , , , , , , , 
256.192, , 405.384, 333.664, 1.23844, 0.9999, -1.48774e-06, 6.84275e-05, -0.0141423, , , , , , , , , , , , , 
256.692, , 407.342, 358.47, 1.23791, 0.999887, -1.63354e-06, 6.97863e-05, -0.0150275, , , , , , , , , , , , , 
257.192, , 407.459, 382.359, 1.23762, 0.999889, -1.58942e-06, 7.1145e-05, -0.014903, , , , , , , , , , , , , 
257.692, , 405.517, 404.308, 1.23759, 0.9999, -1.42455e-06, 7.25035e-05, -0.0141566, , , , , , , , , , , , , 
258.192, , 401.519, 424.315, 1.23786, 0.999913, -1.21341e-06, 7.38618e-05, -0.0131846, , , , , , , , , , , , , 
258.692, , 395.469, 442.375, 1.23844, 0.999926, -9.8421e-07, 7.52201e-05, -0.012134, , , , , , , , , , , , , 
259.192, , 387.371, 458.484, 1.23935, 0.999939, -7.47701e-07, 7.65782e-05, -0.0110597, , , , , , , , , , , , , 
259.692, , 377.23, 472.638, 1.24058, 0.99995, -5.08033e-07, 7.79362e-05, -0.00998226, , , , , , , , , , , , , 
260.192, , 365.049, 484.832, 1.24216, 0.99996, -2.66872e-07, 7.92941e-05, -0.00890954, , , , , , , , , , , , , 
260.692, , 350.832, 495.062, 1.24409, 0.999969, -2.49442e-08, 8.06518e-05, -0.00784481, , , , , , , , , , , , , 
261.192, , 334.585, 503.324, 1.24638, 0.999977, 2.17376e-07, 8.20095e-05, -0.00678955, , , , , , , , , , , , , 
261.692, , 316.31, 509.613, 1.24904, 0.999983, 4.59845e-07, 8.33671e-05, -0.0057446, , , , , , , , , , , , , 
262.192, , 296.013, 513.926, 1.25207, 0.999989, 7.02265e-07, 8.47247e-05, -0.00471053, , , , , , , , , , , , , 
262.692, , 273.697, 516.279, 1.2555, 0.999993, 9.42052e-07, 8.60821e-05, -0.00369834, , , , , , , , , , , , , 
263.192, , 249.499, 517.242, 1.25932, 0.999996, 1.13264e-06, 8.74398e-05, -0.00290609, , , , , , , , , , , , , 
263.692, , 226.175, 516.527, 1.26338, 0.999998, 1.33612e-06, 8.87972e-05, -0.00206736, , , , , , , , , , , , , 
264.192, , 204.842, 513.804, 1.26736, 0.999999, 1.56363e-06, 9.01542e-05, -0.00113722, , , , , , , , , , , , , 
264.692, , 185.505, 509.076, 1.27111, 1, 1.79959e-06, 9.15111e-05, -0.000181455, , , , , , , , , , , , , 
265.192, , 168.168, 502.347, 1.27459, 1, 2.03798e-06, 9.28678e-05, 0.000775224, , , , , , , , , , , , , 
265.692, , 152.833, 493.621, 1.27775, 0.999999, 2.27643e-06, 9.42245e-05, 0.00172337, , , , , , , , , , , , , 
266.192, , 139.506, 482.902, 1.28057, 0.999996, 2.51392e-06, 9.55811e-05, 0.00265922, , , , , , , , , , , , , 
266.692, , 128.189, 470.194, 1.28305, 0.999994, 2.74994e-06, 9.69376e-05, 0.00358114, , , , , , , , , , , , , 
267.192, , 118.886, 455.501, 1.28516, 0.99999, 2.98421e-06, 9.82941e-05, 0.0044883, , , , , , , , , , , , , 
267.692, , 111.601, 438.825, 1.28689, 0.999986, 3.21649e-06, 9.96506e-05, 0.00538017, , , , , , , , , , , , , 
268.192, , 106.338, 420.171, 1.28824, 0.99998, 3.44657e-06, 0.000101007, 0.00625636, , , , , , , , , , , , , 
268.692, , 103.099, 399.542, 1.28919, 0.999975, 3.67427e-06, 0.000102363, 0.0071165, , , , , , , , , , , , , 
269.192, , 101.783, 376.94, 1.28973, 0.999968, 3.89939e-06, 0.00010372, 0.00796029, , , , , , , , , , , , , 
269.692, , 101.553, 352.667, 1.28991, 0.999963, 4.08206e-06, 0.000105076, 0.00864612, , , , , , , , , , , , , 
270.192, , 101.709, 329.669, 1.28988, 0.999966, 3.96546e-06, 0.000106436, 0.00827849, , , , , , , , , , , , , 
270.692, , 101.971, 308.673, 1.28975, 0.999973, 3.6871e-06, 0.000107797, 0.00735499, , , , , , , , , , , , , 
271.192, , 102.232, 289.677, 1.2896, 0.999981, 3.34931e-06, 0.000109158, 0.00623611, , , , , , , , , , , , , 
271.692, , 102.451, 272.68, 1.28945, 0.999987, 2.99103e-06, 0.000110519, 0.00505706, , , , , , , , , , , , , 
272.192, , 102.619, 257.684, 1.28932, 0.999993, 2.62721e-06, 0.00011188, 0.00386874, , , , , , , , , , , , , 
272.692, , 102.738, 244.686, 1.28921, 0.999996, 2.26369e-06, 0.000113241, 0.00269054, , , , , , , , , , , , , 
273.192, , 102.814, 233.689, 1.24973, 0.999999, 1.90304e-06, 0.000114538, 0.00152997, , , , , , , , , , , , , 
273.692, , 102.857, 224.692, 1.08468, 1, 1.54629e-06, 0.000115851, 0.000390159, , , , , , , , , , , , , 
274.192, , 102.875, 217.694, 0.865876, 1, 1.1939e-06, 0.000117194, -0.000727523, , , , , , , , , , , , , 
274.692, , 102.878, 212.697, 0.627332, 0.999998, 8.46209e-07, 0.000118548, -0.00182235, , , , , , , , , , , , , 
275.192, , 102.876, 209.7, 0.381538, 0.999996, 5.03503e-07, 0.000119905, -0.00289385, , , , , , , , , , , , , 
275.692, , 102.874, 208.438, 0.133081, 0.999993, 2.00736e-07, 0.000121264, -0.00383498, , , , , , , , , , , , , 
276.192, , 102.873, 208.206, 0.025, 0.999993, -1.18711e-11, 4.06764e-12, -0.00379203, , , , , , , , , , , , , 
276.692, , 102.873, 208.206, 0.025, 0.999993, -1.18688e-11, 4.06614e-12, -0.00379202, , , , , , , , , , , , , 
277.192, , 102.873, 208.206, 0.025, 0.999993, -1.18665e-11, 4.06465e-12, -0.00379202, , , , , , , , , , , , , 
277.692, , 102.873, 208.206, 0.025, 0.999993, -1.18643e-11, 4.06315e-12, -0.00379201, , , , , , , , , , , , , 
278.192, , 102.873, 208.206, 0.025, 0.999993, -1.1862e-11, 4.06165e-12, -0.00379201, , , , , , , , , , , , , 
